DATE,THREEFF2
2021-01-07,0.3175
2021-01-08,0.3419
2021-01-11,0.3560
2021-01-12,0.3509
2021-01-13,0.3280
2021-01-14,0.3388
2021-01-15,0.3126
2021-01-18,.
2021-01-19,0.2992
2021-01-20,0.2876
2021-01-21,0.2928
2021-01-22,0.2834
2021-01-25,0.2588
2021-01-26,0.2561
2021-01-27,0.2530
2021-01-28,0.2681
2021-01-29,0.2922
2021-02-01,0.2779
2021-02-02,0.2906
2021-02-03,0.3071
2021-02-04,0.3098
2021-02-05,0.3169
2021-02-08,0.3239
2021-02-09,0.3222
2021-02-10,0.3027
2021-02-11,0.3026
2021-02-12,0.3253
2021-02-15,.
2021-02-16,0.3827
2021-02-17,0.3811
2021-02-18,0.3765
2021-02-19,0.3970
2021-02-22,0.4103
2021-02-23,0.4050
2021-02-24,0.4179
2021-02-25,0.5535
2021-02-26,0.5284
2021-03-01,0.4990
2021-03-02,0.4654
2021-03-03,0.4957
2021-03-04,0.5375
2021-03-05,0.5535
2021-03-08,0.5871
2021-03-09,0.5705
2021-03-10,0.5466
2021-03-11,0.5361
2021-03-12,0.5868
2021-03-15,0.5833
2021-03-16,0.5751
2021-03-17,0.5562
2021-03-18,0.5958
2021-03-19,0.6199
2021-03-22,0.5967
2021-03-23,0.5620
2021-03-24,0.5423
2021-03-25,0.5418
2021-03-26,0.5645
2021-03-29,0.5956
2021-03-30,0.6069
2021-03-31,0.6233
2021-04-01,0.6090
2021-04-02,0.6494
2021-04-05,0.6433
2021-04-06,0.6011
2021-04-07,0.5927
2021-04-08,0.5684
2021-04-09,0.5859
2021-04-12,0.6063
2021-04-13,0.5789
2021-04-14,0.5827
2021-04-15,0.5410
2021-04-16,0.5580
2021-04-19,0.5698
2021-04-20,0.5504
2021-04-21,0.5381
2021-04-22,0.5381
2021-04-23,0.5543
2021-04-26,0.5676
2021-04-27,0.5957
2021-04-28,0.5955
2021-04-29,0.5992
2021-04-30,0.5963
2021-05-03,0.5768
2021-05-04,0.5624
2021-05-05,0.5442
2021-05-06,0.5419
2021-05-07,0.5325
2021-05-10,0.5434
2021-05-11,0.5555
2021-05-12,0.5967
2021-05-13,0.5849
2021-05-14,0.5688
2021-05-17,0.5699
2021-05-18,0.5644
2021-05-19,0.5898
2021-05-20,0.5637
2021-05-21,0.5648
2021-05-24,0.5534
2021-05-25,0.5249
2021-05-26,0.5232
2021-05-27,0.5401
2021-05-28,0.5273
2021-05-31,.
2021-06-01,0.5447
2021-06-02,0.5350
2021-06-03,0.5635
2021-06-04,0.5311
2021-06-07,0.5321
2021-06-08,0.5148
2021-06-09,0.4966
2021-06-10,0.4764
2021-06-11,0.4925
2021-06-14,0.5230
2021-06-15,0.5339
2021-06-16,0.6028
2021-06-17,0.6116
2021-06-18,0.6139
2021-06-21,0.6384
2021-06-22,0.6262
2021-06-23,0.6377
2021-06-24,0.6508
2021-06-25,0.6763
2021-06-28,0.6538
2021-06-29,0.6511
2021-06-30,0.6334
2021-07-01,0.6478
2021-07-02,0.6275
2021-07-05,.
2021-07-06,0.5819
2021-07-07,0.5542
2021-07-08,0.5205
2021-07-09,0.5566
2021-07-12,0.5769
2021-07-13,0.6136
2021-07-14,0.5853
2021-07-15,0.5578
2021-07-16,0.5606
2021-07-19,0.4969
2021-07-20,0.4888
2021-07-21,0.5212
2021-07-22,0.5119
2021-07-23,0.5233
2021-07-26,0.5272
2021-07-27,0.5051
2021-07-28,0.5085
2021-07-29,0.5164
2021-07-30,0.4941
2021-08-02,0.4604
2021-08-03,0.4469
2021-08-04,0.4541
2021-08-05,0.4956
2021-08-06,0.5460
2021-08-09,0.5715
2021-08-10,0.6023
2021-08-11,0.5965
2021-08-12,0.6088
2021-08-13,0.5783
2021-08-16,0.5458
2021-08-17,0.5489
2021-08-18,0.5571
2021-08-19,0.5535
2021-08-20,0.5676
2021-08-23,0.5658
2021-08-24,0.5861
2021-08-25,0.6082
2021-08-26,0.6161
2021-08-27,0.5871
2021-08-30,0.5608
2021-08-31,0.5623
2021-09-01,0.5610
2021-09-02,0.5572
2021-09-03,0.5665
2021-09-06,.
2021-09-07,0.5963
2021-09-08,0.5863
2021-09-09,0.5688
2021-09-10,0.5889
2021-09-13,0.5808
2021-09-14,0.5597
2021-09-15,0.5724
2021-09-16,0.6001
2021-09-17,0.6304
2021-09-20,0.6028
2021-09-21,0.6045
2021-09-22,0.6157
2021-09-23,0.6829
2021-09-24,0.7295
2021-09-27,0.7537
2021-09-28,0.7818
2021-09-29,0.7781
2021-09-30,0.7554
2021-10-01,0.7130
2021-10-04,0.7144
2021-10-05,0.7404
2021-10-06,0.7472
2021-10-07,0.7783
2021-10-08,0.8070
2021-10-11,.
2021-10-12,0.8217
2021-10-13,0.8318
2021-10-14,0.8116
2021-10-15,0.8709
2021-10-18,0.9048
2021-10-19,0.9291
2021-10-20,0.9216
2021-10-21,0.9783
2021-10-22,0.9925
2021-10-25,0.9762
2021-10-26,0.9760
2021-10-27,0.9533
2021-10-28,0.9759
2021-10-29,0.9772
2021-11-01,1.0064
2021-11-02,0.9719
2021-11-03,0.9988
2021-11-04,0.9343
2021-11-05,0.8755
2021-11-08,0.9270
2021-11-09,0.8961
2021-11-10,1.0076
2021-11-11,.
2021-11-12,1.0515
2021-11-15,1.0866
2021-11-16,1.0995
2021-11-17,1.0829
2021-11-18,1.0676
2021-11-19,1.0608
2021-11-22,1.1485
2021-11-23,1.1772
2021-11-24,1.1887
2021-11-25,.
2021-11-26,1.0526
2021-11-29,1.0409
2021-11-30,1.0104
2021-12-01,1.0301
2021-12-02,1.0795
2021-12-03,1.0426
2021-12-06,1.1053
2021-12-07,1.1750
2021-12-08,1.1977
2021-12-09,1.2008
2021-12-10,1.1979
2021-12-13,1.1669
2021-12-14,1.1827
2021-12-15,1.2166
2021-12-16,1.1693
2021-12-17,1.1598
2021-12-20,1.1514
2021-12-21,1.1957
2021-12-22,1.1940
2021-12-23,1.2271
2021-12-24,.
2021-12-27,1.2418
2021-12-28,1.2456
2021-12-29,1.2764
2021-12-30,1.2632
2021-12-31,1.2534
2022-01-03,1.3346
2022-01-04,1.3464
2022-01-05,1.3972
2022-01-06,1.4500
2022-01-07,1.4840
2022-01-10,1.5161
2022-01-11,1.5084
2022-01-12,1.5050
2022-01-13,1.4783
2022-01-14,1.5547
2022-01-17,.
2022-01-18,1.6499
2022-01-19,1.6468
2022-01-20,1.6507
2022-01-21,1.5912
2022-01-24,1.5638
2022-01-25,1.5862
2022-01-26,1.6792
2022-01-27,1.7173
2022-01-28,1.7017
2022-01-31,1.7154
2022-02-01,1.7287
2022-02-02,1.7138
2022-02-03,1.7534
2022-02-04,1.8856
2022-02-07,1.8985
2022-02-08,1.9457
2022-02-09,1.9663
2022-02-10,2.1369
2022-02-11,2.0791
2022-02-14,2.1415
2022-02-15,2.1770
2022-02-16,2.1485
2022-02-17,2.0972
2022-02-18,2.0660
2022-02-21,.
2022-02-22,2.1035
2022-02-23,2.1471
2022-02-24,2.1206
2022-02-25,2.1499
2022-02-28,2.0166
2022-03-01,1.8583
2022-03-02,2.0014
2022-03-03,2.0365
2022-03-04,1.9690
2022-03-07,2.0134
2022-03-08,2.1095
2022-03-09,2.1930
2022-03-10,2.2601
2022-03-11,2.3076
2022-03-14,2.4460
2022-03-15,2.4747
2022-03-16,2.5568
2022-03-17,2.5813
2022-03-18,2.5851
2022-03-21,2.7647
2022-03-22,2.8558
2022-03-23,2.8333
2022-03-24,2.8561
2022-03-25,3.0227
2022-03-28,3.0667
2022-03-29,3.0495
2022-03-30,3.0061
2022-03-31,2.9792
2022-04-01,3.1004
2022-04-04,3.1327
2022-04-05,3.2372
2022-04-06,3.2760
2022-04-07,3.2835
2022-04-08,3.3396
2022-04-11,3.3542
2022-04-12,3.2324
2022-04-13,3.1757
2022-04-14,3.2693
2022-04-15,.
2022-04-18,3.2809
2022-04-19,3.3805
2022-04-20,3.3651
2022-04-21,3.4404
2022-04-22,3.4666
2022-04-25,3.3827
2022-04-26,3.3021
2022-04-27,3.3175
2022-04-28,3.3680
2022-04-29,3.4468
2022-05-02,3.5236
2022-05-03,3.5500
2022-05-04,3.4815
2022-05-05,3.5450
2022-05-06,3.6036
2022-05-09,3.4986
2022-05-10,3.4469
2022-05-11,3.4136
2022-05-12,3.3189
2022-05-13,3.3618
2022-05-16,3.3073
2022-05-17,3.4001
2022-05-18,3.3562
2022-05-19,3.2982
2022-05-20,3.2440
2022-05-23,3.2968
2022-05-24,3.1806
2022-05-25,3.1389
2022-05-26,3.1076
2022-05-27,3.1042
2022-05-30,.
2022-05-31,3.1772
2022-06-01,3.2937
2022-06-02,3.3066
2022-06-03,3.3376
2022-06-06,3.4163
2022-06-07,3.4018
2022-06-08,3.4343
2022-06-09,3.4737
2022-06-10,3.6752
2022-06-13,4.0110
2022-06-14,4.1402
2022-06-15,3.9474
2022-06-16,3.8598
2022-06-17,3.8604
2022-06-20,.
2022-06-21,3.8969
2022-06-22,3.7614
2022-06-23,3.6558
2022-06-24,3.6488
2022-06-27,3.6994
2022-06-28,3.7043
2022-06-29,3.6247
2022-06-30,3.4860
2022-07-01,3.3403
2022-07-04,.
2022-07-05,3.2621
2022-07-06,3.3594
2022-07-07,3.4397
2022-07-08,3.5388
2022-07-11,3.4696
2022-07-12,3.4028
2022-07-13,3.4005
2022-07-14,3.4085
2022-07-15,3.3882
2022-07-18,3.3837
2022-07-19,3.4271
2022-07-20,3.4608
2022-07-21,3.3037
2022-07-22,3.1431
2022-07-25,3.1273
2022-07-26,3.1229
2022-07-27,3.0683
2022-07-28,2.9483
2022-07-29,2.9361
2022-08-01,2.8933
2022-08-02,3.0447
2022-08-03,3.0895
2022-08-04,3.0373
2022-08-05,3.2217
2022-08-08,3.2162
2022-08-09,3.2584
2022-08-10,3.2334
2022-08-11,3.2696
2022-08-12,3.2755
2022-08-15,3.2188
2022-08-16,3.2389
2022-08-17,3.3127
2022-08-18,3.2978
2022-08-19,3.3576
2022-08-22,3.4190
2022-08-23,3.4213
2022-08-24,3.4810
2022-08-25,3.4346
2022-08-26,3.4543
2022-08-29,3.5019
2022-08-30,3.5190
2022-08-31,3.5334
2022-09-01,3.6160
2022-09-02,3.5527
2022-09-05,.
2022-09-06,3.6372
2022-09-07,3.5927
2022-09-08,3.6090
2022-09-09,3.6681
2022-09-12,3.6921
2022-09-13,3.8077
2022-09-14,3.8496
2022-09-15,3.9255
2022-09-16,3.9329
2022-09-19,3.9937
2022-09-20,4.0584
2022-09-21,4.0859
2022-09-22,4.2363
2022-09-23,4.3229
2022-09-26,4.5066
2022-09-27,4.5989
2022-09-28,4.3772
2022-09-29,4.3844
2022-09-30,4.4560
2022-10-03,4.3331
2022-10-04,4.2598
2022-10-05,4.3453
2022-10-06,4.4299
2022-10-07,4.5147
2022-10-10,.
2022-10-11,4.5459
2022-10-12,4.5084
2022-10-13,4.5994
2022-10-14,4.6434
2022-10-17,4.6156
2022-10-18,4.5586
2022-10-19,4.6455
2022-10-20,4.7332
2022-10-21,4.6572
2022-10-24,4.6447
2022-10-25,4.5393
2022-10-26,4.4672
2022-10-27,4.3569
2022-10-28,4.4154
2022-10-31,4.4854
2022-11-01,4.5028
2022-11-02,4.5451
2022-11-03,4.6256
2022-11-04,4.6351
2022-11-07,4.6901
2022-11-08,4.6320
2022-11-09,4.5873
2022-11-10,4.2585
2022-11-11,.
2022-11-14,4.2373
2022-11-15,4.1605
2022-11-16,4.0651
2022-11-17,4.1344
2022-11-18,4.2068
2022-11-21,4.2589
2022-11-22,4.2094
2022-11-23,4.1681
2022-11-24,.
2022-11-25,4.1285
2022-11-28,4.1301
2022-11-29,4.1578
2022-11-30,4.0682
2022-12-01,3.9179
2022-12-02,3.8869
2022-12-05,3.9899
2022-12-06,3.9420
2022-12-07,3.8443
2022-12-08,3.8955
2022-12-09,3.9501
2022-12-12,3.9987
2022-12-13,3.8682
2022-12-14,3.8265
2022-12-15,3.8047
2022-12-16,3.7874
2022-12-19,3.8498
2022-12-20,3.9214
2022-12-21,3.9232
2022-12-22,3.9244
2022-12-23,3.9846
2022-12-26,.
2022-12-27,4.0705
2022-12-28,4.0946
2022-12-29,4.0793
2022-12-30,4.1332
2023-01-02,.
2023-01-03,4.0785
2023-01-04,3.9910
2023-01-05,4.0119
2023-01-06,3.8324
2023-01-09,3.7509
2023-01-10,3.7739
2023-01-11,3.7179
2023-01-12,3.6004
2023-01-13,3.6360
2023-01-16,.
2023-01-17,3.6355
2023-01-18,3.4897
2023-01-19,3.4933
2023-01-20,3.5532
2023-01-23,3.6101
2023-01-24,3.5892
2023-01-25,3.5820
2023-01-26,3.6148
2023-01-27,3.6486
2023-01-30,3.6947
2023-01-31,3.6682
2023-02-01,3.5352
2023-02-02,3.5074
2023-02-03,3.6705
2023-02-06,3.8251
2023-02-07,3.8984
2023-02-08,3.9022
2023-02-09,3.9474
2023-02-10,4.0026
2023-02-13,4.0135
2023-02-14,4.0891
2023-02-15,4.1634
2023-02-16,4.1753
2023-02-17,4.1516
2023-02-20,.
2023-02-21,4.2548
2023-02-22,4.2965
2023-02-23,4.2696
2023-02-24,4.3504
2023-02-27,4.3420
2023-02-28,4.3456
2023-03-01,4.4349
2023-03-02,4.4968
2023-03-03,4.4545
2023-03-06,4.4390
2023-03-07,4.5122
2023-03-08,4.5544
2023-03-09,4.4569
2023-03-10,4.1829
2023-03-13,3.7639
2023-03-14,3.7831
2023-03-15,3.5717
2023-03-16,3.6709
2023-03-17,3.4495
2023-03-20,3.4867
2023-03-21,3.6534
2023-03-22,3.5244
2023-03-23,3.3227
2023-03-24,3.2679
2023-03-27,3.4229
2023-03-28,3.4947
2023-03-29,3.5430
2023-03-30,3.5449
2023-03-31,3.4946
2023-04-03,3.4098
2023-04-04,3.2705
2023-04-05,3.1932
2023-04-06,3.1820
2023-04-07,3.2902
2023-04-10,3.3221
2023-04-11,3.3440
2023-04-12,3.2900
2023-04-13,3.2980
2023-04-14,3.3892
2023-04-17,3.4766
2023-04-18,3.4902
2023-04-19,3.5336
2023-04-20,3.4670
2023-04-21,3.4805
2023-04-24,3.4268
2023-04-25,3.2510
2023-04-26,3.2394
2023-04-27,3.3651
2023-04-28,3.3342
2023-05-01,3.4258
2023-05-02,3.2767
2023-05-03,3.1675
2023-05-04,3.0485
2023-05-05,3.1260
2023-05-08,3.2097
2023-05-09,3.2359
2023-05-10,3.1348
2023-05-11,3.0931
2023-05-12,3.1618
2023-05-15,3.1952
2023-05-16,3.2589
2023-05-17,3.3271
2023-05-18,3.4486
2023-05-19,3.5219
2023-05-22,3.5510
2023-05-23,3.5568
2023-05-24,3.6016
2023-05-25,3.7524
2023-05-26,3.8176
2023-05-29,.
2023-05-30,3.7357
2023-05-31,3.6485
2023-06-01,3.5845
2023-06-02,3.6934
2023-06-05,3.7035
2023-06-06,3.7334
2023-06-07,3.8187
2023-06-08,3.7924
2023-06-09,3.8438
2023-06-12,3.8421
2023-06-13,3.9516
2023-06-14,4.0208
2023-06-15,3.9335
2023-06-16,3.9844
2023-06-19,.
2023-06-20,3.9761
2023-06-21,3.9664
2023-06-22,4.0374
2023-06-23,4.0206
2023-06-26,3.9911
2023-06-27,4.0406
2023-06-28,4.0075
2023-06-29,4.1674
2023-06-30,4.1933
2023-07-03,4.2588
2023-07-04,.
2023-07-05,4.3133
2023-07-06,4.4106
2023-07-07,4.4080
2023-07-10,4.3139
2023-07-11,4.2844
2023-07-12,4.1273
2023-07-13,3.9629
2023-07-14,4.0116
2023-07-17,4.0018
2023-07-18,3.9907
2023-07-19,3.9679
2023-07-20,4.0496
2023-07-21,4.0764
2023-07-24,4.1264
2023-07-25,4.1826
2023-07-26,4.1484
2023-07-27,4.2540
2023-07-28,4.2225
2023-07-31,4.2162
2023-08-01,4.2710
2023-08-02,4.2660
2023-08-03,4.3116
2023-08-04,4.1852
2023-08-07,4.1635
2023-08-08,4.1017
2023-08-09,4.1047
2023-08-10,4.1666
2023-08-11,4.2540
2023-08-14,4.3121
2023-08-15,4.3314
2023-08-16,4.3836
2023-08-17,4.3933
2023-08-18,4.3604
2023-08-21,4.4189
2023-08-22,4.4699
2023-08-23,4.3548
2023-08-24,4.3698
2023-08-25,4.4072
2023-08-28,4.3818
2023-08-29,4.2767
2023-08-30,4.2618
2023-08-31,4.2266
2023-09-01,4.2625
2023-09-04,.
2023-09-05,4.3411
2023-09-06,4.4289
2023-09-07,4.3796
2023-09-08,4.3779
2023-09-11,4.3884
2023-09-12,4.3941
2023-09-13,4.3773
2023-09-14,4.4020
2023-09-15,4.4552
2023-09-18,4.4756
2023-09-19,4.5233
2023-09-20,4.5380
2023-09-21,4.6132
2023-09-22,4.5920
2023-09-25,4.6286
2023-09-26,4.6371
2023-09-27,4.6897
2023-09-28,4.6483
2023-09-29,4.6210
2023-10-02,4.6874
2023-10-03,4.7699
2023-10-04,4.6951
2023-10-05,4.6481
2023-10-06,4.6729
2023-10-09,.
2023-10-10,4.5657
2023-10-11,4.5109
2023-10-12,4.5994
2023-10-13,4.5734
2023-10-16,4.6271
2023-10-17,4.7575
2023-10-18,4.8206
2023-10-19,4.8508
2023-10-20,4.7867
2023-10-23,4.7221
2023-10-24,4.7131
2023-10-25,4.7869
2023-10-26,4.7205
2023-10-27,4.6705
2023-10-30,4.6839
2023-10-31,4.6984
2023-11-01,4.5795
2023-11-02,4.5296
2023-11-03,4.3891
2023-11-06,4.4541
2023-11-07,4.4162
2023-11-08,4.3997
2023-11-09,4.5196
2023-11-10,4.5578
2023-11-13,4.5732
2023-11-14,4.3596
2023-11-15,4.4012
2023-11-16,4.3353
2023-11-17,4.3383
2023-11-20,4.3332
2023-11-21,4.3148
2023-11-22,4.3307
2023-11-23,.
2023-11-24,4.3943
2023-11-27,4.3240
2023-11-28,4.2276
2023-11-29,4.1267
2023-11-30,4.1756
2023-12-01,4.0278
2023-12-04,4.0628
2023-12-05,3.9860
2023-12-06,3.9486
2023-12-07,3.9361
2023-12-08,4.0435
2023-12-11,4.0751
2023-12-12,4.0676
2023-12-13,3.8675
2023-12-14,3.7199
2023-12-15,3.7028
2023-12-18,3.7196
2023-12-19,3.7111
2023-12-20,3.6364
2023-12-21,3.6230
2023-12-22,3.6080
2023-12-25,.
2023-12-26,3.6046
2023-12-27,3.5178
2023-12-28,3.5405
2023-12-29,3.5491
2024-01-01,.
2024-01-02,3.6165
2024-01-03,3.6070
2024-01-04,3.6672
2024-01-05,3.7131
2024-01-08,3.6789
2024-01-09,3.6747
2024-01-10,3.6821
2024-01-11,3.6067
2024-01-12,3.5051
2024-01-15,.
2024-01-16,3.5716
2024-01-17,3.6544
2024-01-18,3.6896
2024-01-19,3.7302
2024-01-22,3.7047
2024-01-23,3.7191
2024-01-24,3.7554
2024-01-25,3.7077
2024-01-26,3.7245
2024-01-29,3.6580
2024-01-30,3.6710
2024-01-31,3.5915
2024-02-01,3.4755
2024-02-02,3.6300
2024-02-05,3.7818
2024-02-06,3.7410
2024-02-07,3.7496
2024-02-08,3.8077
2024-02-09,3.8391
2024-02-12,3.8388
2024-02-13,4.0047
2024-02-14,3.9909
2024-02-15,3.9679
2024-02-16,4.0300
2024-02-19,.
2024-02-20,4.0097
2024-02-21,4.0475
2024-02-22,4.0902
2024-02-23,4.0593
2024-02-26,4.0855
2024-02-27,4.1129
2024-02-28,4.0781
2024-02-29,4.0614
2024-03-01,3.9732
2024-03-04,4.0020
2024-03-05,3.9369
2024-03-06,3.9154
2024-03-07,3.8749
2024-03-08,3.8521
2024-03-11,3.8676
2024-03-12,3.9378
2024-03-13,3.9814
2024-03-14,4.0798
2024-03-15,4.1291
2024-03-18,4.1649
2024-03-19,4.1361
2024-03-20,4.0719
2024-03-21,4.0679
2024-03-22,4.0136
2024-03-25,4.0290
2024-03-26,4.0301
2024-03-27,3.9970
2024-03-28,4.0188
2024-03-29,.
2024-04-01,4.1269
2024-04-02,4.1610
2024-04-03,4.1549
2024-04-04,4.1194
2024-04-05,4.1881
2024-04-08,4.2430
2024-04-09,4.2093
2024-04-10,4.4150
2024-04-11,4.4560
2024-04-12,4.4113
2024-04-15,4.4867
2024-04-16,4.5420
2024-04-17,4.4937
2024-04-18,4.5357
2024-04-19,4.5290
2024-04-22,4.5276
2024-04-23,4.4970
2024-04-24,4.5107
2024-04-25,4.5721
2024-04-26,4.5697
2024-04-29,4.5371
2024-04-30,4.5937
2024-05-01,4.5372
2024-05-02,4.4657
2024-05-03,4.3673
2024-05-06,4.3431
2024-05-07,4.3251
2024-05-08,4.3413
2024-05-09,4.3143
2024-05-10,4.3511
2024-05-13,4.3480
2024-05-14,4.3125
2024-05-15,4.2114
2024-05-16,4.2307
2024-05-17,4.2619
2024-05-20,4.2866
2024-05-21,4.2734
2024-05-22,4.2975
2024-05-23,4.3686
2024-05-24,4.3928
2024-05-27,.
