DATE,THREEFF8
2020-06-19,1.3381
2020-06-22,1.3375
2020-06-23,1.3388
2020-06-24,1.3226
2020-06-25,1.3165
2020-06-26,1.2831
2020-06-29,1.2613
2020-06-30,1.2718
2020-07-01,1.2965
2020-07-02,1.2937
2020-07-03,.
2020-07-06,1.3055
2020-07-07,1.2779
2020-07-08,1.2767
2020-07-09,1.2432
2020-07-10,1.2569
2020-07-13,1.2509
2020-07-14,1.2372
2020-07-15,1.2399
2020-07-16,1.2302
2020-07-17,1.2368
2020-07-20,1.2310
2020-07-21,1.2158
2020-07-22,1.2102
2020-07-23,1.1945
2020-07-24,1.1889
2020-07-27,1.2013
2020-07-28,1.1778
2020-07-29,1.1667
2020-07-30,1.1391
2020-07-31,1.1253
2020-08-03,1.1301
2020-08-04,1.0986
2020-08-05,1.1122
2020-08-06,1.1083
2020-08-07,1.1257
2020-08-10,1.1415
2020-08-11,1.1866
2020-08-12,1.2345
2020-08-13,1.2751
2020-08-14,1.2876
2020-08-17,1.2797
2020-08-18,1.2679
2020-08-19,1.2744
2020-08-20,1.2563
2020-08-21,1.2435
2020-08-24,1.2476
2020-08-25,1.2714
2020-08-26,1.2871
2020-08-27,1.3291
2020-08-28,1.3405
2020-08-31,1.3376
2020-09-01,1.3107
2020-09-02,1.2898
2020-09-03,1.2555
2020-09-04,1.3092
2020-09-07,.
2020-09-08,1.3015
2020-09-09,1.3076
2020-09-10,1.2946
2020-09-11,1.2842
2020-09-14,1.2844
2020-09-15,1.2845
2020-09-16,1.2942
2020-09-17,1.2969
2020-09-18,1.3069
2020-09-21,1.2946
2020-09-22,1.2868
2020-09-23,1.2908
2020-09-24,1.2840
2020-09-25,1.2736
2020-09-28,1.2719
2020-09-29,1.2621
2020-09-30,1.2829
2020-10-01,1.2843
2020-10-02,1.3005
2020-10-05,1.3661
2020-10-06,1.3753
2020-10-07,1.4147
2020-10-08,1.4104
2020-10-09,1.4228
2020-10-12,.
2020-10-13,1.3923
2020-10-14,1.3767
2020-10-15,1.3826
2020-10-16,1.3918
2020-10-19,1.4111
2020-10-20,1.4409
2020-10-21,1.4735
2020-10-22,1.5173
2020-10-23,1.5235
2020-10-26,1.5017
2020-10-27,1.4775
2020-10-28,1.4684
2020-10-29,1.5087
2020-10-30,1.5487
2020-11-02,1.5546
2020-11-03,1.5798
2020-11-04,1.5035
2020-11-05,1.4800
2020-11-06,1.5016
2020-11-09,1.6008
2020-11-10,1.6557
2020-11-11,.
2020-11-12,1.6018
2020-11-13,1.5961
2020-11-16,1.6026
2020-11-17,1.5735
2020-11-18,1.5767
2020-11-19,1.5591
2020-11-20,1.5379
2020-11-23,1.5470
2020-11-24,1.5662
2020-11-25,1.5762
2020-11-26,.
2020-11-27,1.5511
2020-11-30,1.5447
2020-12-01,1.6032
2020-12-02,1.6419
2020-12-03,1.6391
2020-12-04,1.6769
2020-12-07,1.6648
2020-12-08,1.6535
2020-12-09,1.6677
2020-12-10,1.6504
2020-12-11,1.6322
2020-12-14,1.6297
2020-12-15,1.6454
2020-12-16,1.6556
2020-12-17,1.6696
2020-12-18,1.6834
2020-12-21,1.6917
2020-12-22,1.6765
2020-12-23,1.6986
2020-12-24,1.6897
2020-12-25,.
2020-12-28,1.6878
2020-12-29,1.6893
2020-12-30,1.6826
2020-12-31,1.6753
2021-01-01,.
2021-01-04,1.6697
2021-01-05,1.6909
2021-01-06,1.7649
2021-01-07,1.8276
2021-01-08,1.8899
2021-01-11,1.9351
2021-01-12,1.9569
2021-01-13,1.9362
2021-01-14,1.9632
2021-01-15,1.9445
2021-01-18,.
2021-01-19,1.9372
2021-01-20,1.9372
2021-01-21,1.9532
2021-01-22,1.9436
2021-01-25,1.9048
2021-01-26,1.8907
2021-01-27,1.8715
2021-01-28,1.8832
2021-01-29,1.9230
2021-02-01,1.9174
2021-02-02,1.9415
2021-02-03,1.9732
2021-02-04,1.9915
2021-02-05,2.0235
2021-02-08,2.0417
2021-02-09,2.0438
2021-02-10,2.0219
2021-02-11,2.0234
2021-02-12,2.0640
2021-02-15,.
2021-02-16,2.1587
2021-02-17,2.2026
2021-02-18,2.2219
2021-02-19,2.2785
2021-02-22,2.3242
2021-02-23,2.3434
2021-02-24,2.3722
2021-02-25,2.5436
2021-02-26,2.5368
2021-03-01,2.5326
2021-03-02,2.5054
2021-03-03,2.5475
2021-03-04,2.6239
2021-03-05,2.6686
2021-03-08,2.7268
2021-03-09,2.7111
2021-03-10,2.6831
2021-03-11,2.6795
2021-03-12,2.7663
2021-03-15,2.7866
2021-03-16,2.7962
2021-03-17,2.8037
2021-03-18,2.8798
2021-03-19,2.9400
2021-03-22,2.9294
2021-03-23,2.8850
2021-03-24,2.8587
2021-03-25,2.8560
2021-03-26,2.8892
2021-03-29,2.9450
2021-03-30,2.9728
2021-03-31,3.0005
2021-04-01,2.9734
2021-04-02,2.9941
2021-04-05,2.9916
2021-04-06,2.9396
2021-04-07,2.9279
2021-04-08,2.8893
2021-04-09,2.8979
2021-04-12,2.9089
2021-04-13,2.8696
2021-04-14,2.8667
2021-04-15,2.7959
2021-04-16,2.7921
2021-04-19,2.8032
2021-04-20,2.7768
2021-04-21,2.7637
2021-04-22,2.7541
2021-04-23,2.7636
2021-04-26,2.7646
2021-04-27,2.7998
2021-04-28,2.8093
2021-04-29,2.8280
2021-04-30,2.8364
2021-05-03,2.8237
2021-05-04,2.8067
2021-05-05,2.7818
2021-05-06,2.7701
2021-05-07,2.7670
2021-05-10,2.7869
2021-05-11,2.8068
2021-05-12,2.8695
2021-05-13,2.8709
2021-05-14,2.8548
2021-05-17,2.8582
2021-05-18,2.8551
2021-05-19,2.8891
2021-05-20,2.8597
2021-05-21,2.8529
2021-05-24,2.8337
2021-05-25,2.7875
2021-05-26,2.7789
2021-05-27,2.8001
2021-05-28,2.7837
2021-05-31,.
2021-06-01,2.8069
2021-06-02,2.7986
2021-06-03,2.8261
2021-06-04,2.7764
2021-06-07,2.7621
2021-06-08,2.7261
2021-06-09,2.6794
2021-06-10,2.6298
2021-06-11,2.6223
2021-06-14,2.6459
2021-06-15,2.6530
2021-06-16,2.7132
2021-06-17,2.6917
2021-06-18,2.6246
2021-06-21,2.6177
2021-06-22,2.5957
2021-06-23,2.6027
2021-06-24,2.5975
2021-06-25,2.6259
2021-06-28,2.5971
2021-06-29,2.5849
2021-06-30,2.5519
2021-07-01,2.5572
2021-07-02,2.5257
2021-07-05,.
2021-07-06,2.4593
2021-07-07,2.4007
2021-07-08,2.3503
2021-07-09,2.3807
2021-07-12,2.3930
2021-07-13,2.4250
2021-07-14,2.3909
2021-07-15,2.3374
2021-07-16,2.3204
2021-07-19,2.2149
2021-07-20,2.1937
2021-07-21,2.2419
2021-07-22,2.2304
2021-07-23,2.2480
2021-07-26,2.2551
2021-07-27,2.2266
2021-07-28,2.2221
2021-07-29,2.2383
2021-07-30,2.2176
2021-08-02,2.1730
2021-08-03,2.1478
2021-08-04,2.1397
2021-08-05,2.1689
2021-08-06,2.2331
2021-08-09,2.2715
2021-08-10,2.3074
2021-08-11,2.3146
2021-08-12,2.3385
2021-08-13,2.2971
2021-08-16,2.2531
2021-08-17,2.2437
2021-08-18,2.2413
2021-08-19,2.2183
2021-08-20,2.2194
2021-08-23,2.2058
2021-08-24,2.2287
2021-08-25,2.2843
2021-08-26,2.3034
2021-08-27,2.2856
2021-08-30,2.2659
2021-08-31,2.2715
2021-09-01,2.2754
2021-09-02,2.2685
2021-09-03,2.2877
2021-09-06,.
2021-09-07,2.3329
2021-09-08,2.3237
2021-09-09,2.2941
2021-09-10,2.3172
2021-09-13,2.3102
2021-09-14,2.2719
2021-09-15,2.2769
2021-09-16,2.3079
2021-09-17,2.3465
2021-09-20,2.3104
2021-09-21,2.3095
2021-09-22,2.3076
2021-09-23,2.3772
2021-09-24,2.4394
2021-09-27,2.4808
2021-09-28,2.5426
2021-09-29,2.5749
2021-09-30,2.5735
2021-10-01,2.5423
2021-10-04,2.5446
2021-10-05,2.5820
2021-10-06,2.5893
2021-10-07,2.6295
2021-10-08,2.6704
2021-10-11,.
2021-10-12,2.6699
2021-10-13,2.6479
2021-10-14,2.6026
2021-10-15,2.6336
2021-10-18,2.6398
2021-10-19,2.6749
2021-10-20,2.6937
2021-10-21,2.7303
2021-10-22,2.7112
2021-10-25,2.6830
2021-10-26,2.6616
2021-10-27,2.5873
2021-10-28,2.5861
2021-10-29,2.5771
2021-11-01,2.5858
2021-11-02,2.5547
2021-11-03,2.5764
2021-11-04,2.5212
2021-11-05,2.4476
2021-11-08,2.4742
2021-11-09,2.4285
2021-11-10,2.5034
2021-11-11,.
2021-11-12,2.5276
2021-11-15,2.5648
2021-11-16,2.5843
2021-11-17,2.5708
2021-11-18,2.5528
2021-11-19,2.5181
2021-11-22,2.5738
2021-11-23,2.6082
2021-11-24,2.6043
2021-11-25,.
2021-11-26,2.4676
2021-11-29,2.4536
2021-11-30,2.3889
2021-12-01,2.3590
2021-12-02,2.3451
2021-12-03,2.2530
2021-12-06,2.2702
2021-12-07,2.2948
2021-12-08,2.3067
2021-12-09,2.2873
2021-12-10,2.2763
2021-12-13,2.2285
2021-12-14,2.2265
2021-12-15,2.2426
2021-12-16,2.2060
2021-12-17,2.1818
2021-12-20,2.1774
2021-12-21,2.2181
2021-12-22,2.2228
2021-12-23,2.2440
2021-12-24,.
2021-12-27,2.2335
2021-12-28,2.2249
2021-12-29,2.2701
2021-12-30,2.2617
2021-12-31,2.2571
2022-01-03,2.3542
2022-01-04,2.4087
2022-01-05,2.4660
2022-01-06,2.5027
2022-01-07,2.5461
2022-01-10,2.5666
2022-01-11,2.5509
2022-01-12,2.5319
2022-01-13,2.4945
2022-01-14,2.5385
2022-01-17,.
2022-01-18,2.6099
2022-01-19,2.5955
2022-01-20,2.5789
2022-01-21,2.5106
2022-01-24,2.4964
2022-01-25,2.5141
2022-01-26,2.5673
2022-01-27,2.5306
2022-01-28,2.4651
2022-01-31,2.4437
2022-02-01,2.4345
2022-02-02,2.4050
2022-02-03,2.4249
2022-02-04,2.4974
2022-02-07,2.4914
2022-02-08,2.5126
2022-02-09,2.5037
2022-02-10,2.5488
2022-02-11,2.4449
2022-02-14,2.4453
2022-02-15,2.4728
2022-02-16,2.4646
2022-02-17,2.4253
2022-02-18,2.3822
2022-02-21,.
2022-02-22,2.3694
2022-02-23,2.3880
2022-02-24,2.3649
2022-02-25,2.3687
2022-02-28,2.2540
2022-03-01,2.1317
2022-03-02,2.2155
2022-03-03,2.2114
2022-03-04,2.0956
2022-03-07,2.0889
2022-03-08,2.1321
2022-03-09,2.1803
2022-03-10,2.2234
2022-03-11,2.2406
2022-03-14,2.3485
2022-03-15,2.3747
2022-03-16,2.4117
2022-03-17,2.4203
2022-03-18,2.3634
2022-03-21,2.4677
2022-03-22,2.5187
2022-03-23,2.4847
2022-03-24,2.4886
2022-03-25,2.6043
2022-03-28,2.5859
2022-03-29,2.5109
2022-03-30,2.4306
2022-03-31,2.3741
2022-04-01,2.3968
2022-04-04,2.4057
2022-04-05,2.4958
2022-04-06,2.5636
2022-04-07,2.6351
2022-04-08,2.7189
2022-04-11,2.7957
2022-04-12,2.7790
2022-04-13,2.7937
2022-04-14,2.9172
2022-04-15,.
2022-04-18,2.9773
2022-04-19,3.0654
2022-04-20,3.0239
2022-04-21,3.0521
2022-04-22,3.0320
2022-04-25,2.9427
2022-04-26,2.8803
2022-04-27,2.9007
2022-04-28,2.9336
2022-04-29,2.9725
2022-05-02,3.0497
2022-05-03,3.0505
2022-05-04,3.0171
2022-05-05,3.1102
2022-05-06,3.2025
2022-05-09,3.1824
2022-05-10,3.1471
2022-05-11,3.0992
2022-05-12,3.0316
2022-05-13,3.0921
2022-05-16,3.0655
2022-05-17,3.1343
2022-05-18,3.0746
2022-05-19,3.0267
2022-05-20,2.9759
2022-05-23,3.0296
2022-05-24,2.9665
2022-05-25,2.9398
2022-05-26,2.9495
2022-05-27,2.9621
2022-05-30,.
2022-05-31,3.0518
2022-06-01,3.1408
2022-06-02,3.1406
2022-06-03,3.1608
2022-06-06,3.2314
2022-06-07,3.2021
2022-06-08,3.2200
2022-06-09,3.2257
2022-06-10,3.3057
2022-06-13,3.4900
2022-06-14,3.5341
2022-06-15,3.3965
2022-06-16,3.3164
2022-06-17,3.2929
2022-06-20,.
2022-06-21,3.3235
2022-06-22,3.2074
2022-06-23,3.1315
2022-06-24,3.1469
2022-06-27,3.2072
2022-06-28,3.2275
2022-06-29,3.1649
2022-06-30,3.0635
2022-07-01,2.9437
2022-07-04,.
2022-07-05,2.8971
2022-07-06,2.9640
2022-07-07,3.0317
2022-07-08,3.1038
2022-07-11,3.0479
2022-07-12,2.9990
2022-07-13,2.9565
2022-07-14,2.9714
2022-07-15,2.9582
2022-07-18,2.9783
2022-07-19,3.0281
2022-07-20,3.0622
2022-07-21,2.9554
2022-07-22,2.8479
2022-07-25,2.8600
2022-07-26,2.8591
2022-07-27,2.8282
2022-07-28,2.7460
2022-07-29,2.7278
2022-08-01,2.6717
2022-08-02,2.7627
2022-08-03,2.7520
2022-08-04,2.6827
2022-08-05,2.7708
2022-08-08,2.7222
2022-08-09,2.7178
2022-08-10,2.6963
2022-08-11,2.7606
2022-08-12,2.7610
2022-08-15,2.7252
2022-08-16,2.7395
2022-08-17,2.7999
2022-08-18,2.8076
2022-08-19,2.9012
2022-08-22,2.9793
2022-08-23,3.0257
2022-08-24,3.0906
2022-08-25,3.0543
2022-08-26,3.0668
2022-08-29,3.1255
2022-08-30,3.1379
2022-08-31,3.1674
2022-09-01,3.2668
2022-09-02,3.2568
2022-09-05,.
2022-09-06,3.3658
2022-09-07,3.3536
2022-09-08,3.3681
2022-09-09,3.3892
2022-09-12,3.4133
2022-09-13,3.4431
2022-09-14,3.4101
2022-09-15,3.4142
2022-09-16,3.3807
2022-09-19,3.3898
2022-09-20,3.4479
2022-09-21,3.4054
2022-09-22,3.5259
2022-09-23,3.5191
2022-09-26,3.6485
2022-09-27,3.7406
2022-09-28,3.5787
2022-09-29,3.5820
2022-09-30,3.6340
2022-10-03,3.5199
2022-10-04,3.4417
2022-10-05,3.5422
2022-10-06,3.6234
2022-10-07,3.6760
2022-10-10,.
2022-10-11,3.7361
2022-10-12,3.7429
2022-10-13,3.7926
2022-10-14,3.8202
2022-10-17,3.8387
2022-10-18,3.8391
2022-10-19,3.9442
2022-10-20,4.0465
2022-10-21,4.0670
2022-10-24,4.1366
2022-10-25,4.0744
2022-10-26,4.0143
2022-10-27,3.9658
2022-10-28,4.0174
2022-10-31,4.0772
2022-11-01,4.0806
2022-11-02,4.0688
2022-11-03,4.0799
2022-11-04,4.0841
2022-11-07,4.1285
2022-11-08,4.0695
2022-11-09,4.0553
2022-11-10,3.8125
2022-11-11,.
2022-11-14,3.8024
2022-11-15,3.7426
2022-11-16,3.6246
2022-11-17,3.6512
2022-11-18,3.6782
2022-11-21,3.6968
2022-11-22,3.6192
2022-11-23,3.5325
2022-11-24,.
2022-11-25,3.4792
2022-11-28,3.4760
2022-11-29,3.5134
2022-11-30,3.4613
2022-12-01,3.3461
2022-12-02,3.3089
2022-12-05,3.3740
2022-12-06,3.3128
2022-12-07,3.2147
2022-12-08,3.2471
2022-12-09,3.3049
2022-12-12,3.3474
2022-12-13,3.2667
2022-12-14,3.2441
2022-12-15,3.2103
2022-12-16,3.2265
2022-12-19,3.3163
2022-12-20,3.4403
2022-12-21,3.4881
2022-12-22,3.5100
2022-12-23,3.5754
2022-12-26,.
2022-12-27,3.6758
2022-12-28,3.7367
2022-12-29,3.7293
2022-12-30,3.7554
2023-01-02,.
2023-01-03,3.6912
2023-01-04,3.5919
2023-01-05,3.5758
2023-01-06,3.4416
2023-01-09,3.4066
2023-01-10,3.4669
2023-01-11,3.4445
2023-01-12,3.3526
2023-01-13,3.3635
2023-01-16,.
2023-01-17,3.3946
2023-01-18,3.2806
2023-01-19,3.2821
2023-01-20,3.3426
2023-01-23,3.3877
2023-01-24,3.3547
2023-01-25,3.3327
2023-01-26,3.3500
2023-01-27,3.3738
2023-01-30,3.4025
2023-01-31,3.3890
2023-02-01,3.2871
2023-02-02,3.2696
2023-02-03,3.3597
2023-02-06,3.4297
2023-02-07,3.4546
2023-02-08,3.4357
2023-02-09,3.4511
2023-02-10,3.5086
2023-02-13,3.4985
2023-02-14,3.5234
2023-02-15,3.5963
2023-02-16,3.6088
2023-02-17,3.5843
2023-02-20,.
2023-02-21,3.6742
2023-02-22,3.7250
2023-02-23,3.7104
2023-02-24,3.7656
2023-02-27,3.7534
2023-02-28,3.7406
2023-03-01,3.7993
2023-03-02,3.8627
2023-03-03,3.8044
2023-03-06,3.7598
2023-03-07,3.7404
2023-03-08,3.7072
2023-03-09,3.6320
2023-03-10,3.4527
2023-03-13,3.3686
2023-03-14,3.4890
2023-03-15,3.4729
2023-03-16,3.5561
2023-03-17,3.4702
2023-03-20,3.5680
2023-03-21,3.6739
2023-03-22,3.5930
2023-03-23,3.5234
2023-03-24,3.5504
2023-03-27,3.6905
2023-03-28,3.7268
2023-03-29,3.7410
2023-03-30,3.7205
2023-03-31,3.6522
2023-04-03,3.5868
2023-04-04,3.5148
2023-04-05,3.4843
2023-04-06,3.4814
2023-04-07,3.5417
2023-04-10,3.5640
2023-04-11,3.5741
2023-04-12,3.5487
2023-04-13,3.5918
2023-04-14,3.6607
2023-04-17,3.7316
2023-04-18,3.7261
2023-04-19,3.7260
2023-04-20,3.6765
2023-04-21,3.6910
2023-04-24,3.6570
2023-04-25,3.5713
2023-04-26,3.5978
2023-04-27,3.6883
2023-04-28,3.6285
2023-05-01,3.7103
2023-05-02,3.6145
2023-05-03,3.5591
2023-05-04,3.5560
2023-05-05,3.6384
2023-05-08,3.7199
2023-05-09,3.7473
2023-05-10,3.6926
2023-05-11,3.6525
2023-05-12,3.6959
2023-05-15,3.7270
2023-05-16,3.7652
2023-05-17,3.7901
2023-05-18,3.8439
2023-05-19,3.8823
2023-05-22,3.8965
2023-05-23,3.8760
2023-05-24,3.8694
2023-05-25,3.9251
2023-05-26,3.8958
2023-05-29,.
2023-05-30,3.7891
2023-05-31,3.7088
2023-06-01,3.6670
2023-06-02,3.7210
2023-06-05,3.7169
2023-06-06,3.7107
2023-06-07,3.7762
2023-06-08,3.7277
2023-06-09,3.7216
2023-06-12,3.6936
2023-06-13,3.7474
2023-06-14,3.7289
2023-06-15,3.6205
2023-06-16,3.6124
2023-06-19,.
2023-06-20,3.5702
2023-06-21,3.5348
2023-06-22,3.5667
2023-06-23,3.5384
2023-06-26,3.5173
2023-06-27,3.5289
2023-06-28,3.4765
2023-06-29,3.6051
2023-06-30,3.5948
2023-07-03,3.6173
2023-07-04,.
2023-07-05,3.6791
2023-07-06,3.7867
2023-07-07,3.8308
2023-07-10,3.7979
2023-07-11,3.7872
2023-07-12,3.6850
2023-07-13,3.5995
2023-07-14,3.6262
2023-07-17,3.6145
2023-07-18,3.5919
2023-07-19,3.5429
2023-07-20,3.6006
2023-07-21,3.6093
2023-07-24,3.6448
2023-07-25,3.6903
2023-07-26,3.6731
2023-07-27,3.7750
2023-07-28,3.7573
2023-07-31,3.7720
2023-08-01,3.8449
2023-08-02,3.8756
2023-08-03,3.9693
2023-08-04,3.9031
2023-08-07,3.9337
2023-08-08,3.9010
2023-08-09,3.8929
2023-08-10,3.9648
2023-08-11,4.0479
2023-08-14,4.0743
2023-08-15,4.1005
2023-08-16,4.1545
2023-08-17,4.1978
2023-08-18,4.1857
2023-08-21,4.2507
2023-08-22,4.3049
2023-08-23,4.1799
2023-08-24,4.1632
2023-08-25,4.1639
2023-08-28,4.1195
2023-08-29,4.0401
2023-08-30,4.0375
2023-08-31,4.0182
2023-09-01,4.0863
2023-09-04,.
2023-09-05,4.1630
2023-09-06,4.2418
2023-09-07,4.2025
2023-09-08,4.1881
2023-09-11,4.1999
2023-09-12,4.1867
2023-09-13,4.1657
2023-09-14,4.1826
2023-09-15,4.2534
2023-09-18,4.2710
2023-09-19,4.3015
2023-09-20,4.2925
2023-09-21,4.4032
2023-09-22,4.4101
2023-09-25,4.5023
2023-09-26,4.5552
2023-09-27,4.6292
2023-09-28,4.6394
2023-09-29,4.6566
2023-10-02,4.7535
2023-10-03,4.8816
2023-10-04,4.8756
2023-10-05,4.8842
2023-10-06,4.9317
2023-10-09,.
2023-10-10,4.8702
2023-10-11,4.7990
2023-10-12,4.8846
2023-10-13,4.8517
2023-10-16,4.9052
2023-10-17,5.0116
2023-10-18,5.0791
2023-10-19,5.1728
2023-10-20,5.1779
2023-10-23,5.1410
2023-10-24,5.1242
2023-10-25,5.2091
2023-10-26,5.1670
2023-10-27,5.1478
2023-10-30,5.1780
2023-10-31,5.1889
2023-11-01,5.0993
2023-11-02,5.0021
2023-11-03,4.8829
2023-11-06,4.9248
2023-11-07,4.8601
2023-11-08,4.7951
2023-11-09,4.8717
2023-11-10,4.8687
2023-11-13,4.8693
2023-11-14,4.7043
2023-11-15,4.7331
2023-11-16,4.6820
2023-11-17,4.6534
2023-11-20,4.6185
2023-11-21,4.5949
2023-11-22,4.5896
2023-11-23,.
2023-11-24,4.6494
2023-11-27,4.5840
2023-11-28,4.5375
2023-11-29,4.4946
2023-11-30,4.5678
2023-12-01,4.4887
2023-12-04,4.5337
2023-12-05,4.4711
2023-12-06,4.4049
2023-12-07,4.3902
2023-12-08,4.4495
2023-12-11,4.4582
2023-12-12,4.4203
2023-12-13,4.2931
2023-12-14,4.1931
2023-12-15,4.1613
2023-12-18,4.1802
2023-12-19,4.1810
2023-12-20,4.1336
2023-12-21,4.1530
2023-12-22,4.1784
2023-12-25,.
2023-12-26,4.1935
2023-12-27,4.1124
2023-12-28,4.1271
2023-12-29,4.1674
2024-01-01,.
2024-01-02,4.2337
2024-01-03,4.2260
2024-01-04,4.2849
2024-01-05,4.3483
2024-01-08,4.3398
2024-01-09,4.3455
2024-01-10,4.3653
2024-01-11,4.3386
2024-01-12,4.3337
2024-01-15,.
2024-01-16,4.4462
2024-01-17,4.5111
2024-01-18,4.5518
2024-01-19,4.5699
2024-01-22,4.5276
2024-01-23,4.5443
2024-01-24,4.5798
2024-01-25,4.5604
2024-01-26,4.5758
2024-01-29,4.5142
2024-01-30,4.4916
2024-01-31,4.4158
2024-02-01,4.2968
2024-02-02,4.3926
2024-02-05,4.5036
2024-02-06,4.4630
2024-02-07,4.4646
2024-02-08,4.5185
2024-02-09,4.5428
2024-02-12,4.5399
2024-02-13,4.6407
2024-02-14,4.6205
2024-02-15,4.5915
2024-02-16,4.6186
2024-02-19,.
2024-02-20,4.6016
2024-02-21,4.6342
2024-02-22,4.6401
2024-02-23,4.5738
2024-02-26,4.5570
2024-02-27,4.5600
2024-02-28,4.5275
2024-02-29,4.5043
2024-03-01,4.4503
2024-03-04,4.4649
2024-03-05,4.3973
2024-03-06,4.3482
2024-03-07,4.3121
2024-03-08,4.3029
2024-03-11,4.3050
2024-03-12,4.3482
2024-03-13,4.3754
2024-03-14,4.4611
2024-03-15,4.4927
2024-03-18,4.5189
2024-03-19,4.4960
2024-03-20,4.4810
2024-03-21,4.4870
2024-03-22,4.4458
2024-03-25,4.4629
2024-03-26,4.4548
2024-03-27,4.4172
2024-03-28,4.4023
2024-03-29,.
2024-04-01,4.4808
2024-04-02,4.5265
2024-04-03,4.5415
2024-04-04,4.5199
2024-04-05,4.5695
2024-04-08,4.5991
2024-04-09,4.5579
2024-04-10,4.6790
2024-04-11,4.6940
2024-04-12,4.6509
2024-04-15,4.7313
2024-04-16,4.7891
2024-04-17,4.7406
2024-04-18,4.7733
2024-04-19,4.7631
2024-04-22,4.7594
2024-04-23,4.7479
2024-04-24,4.7881
2024-04-25,4.8424
2024-04-26,4.8264
2024-04-29,4.7831
2024-04-30,4.8078
2024-05-01,4.7585
2024-05-02,4.7157
2024-05-03,4.6584
2024-05-06,4.6387
2024-05-07,4.6136
2024-05-08,4.6312
2024-05-09,4.6142
2024-05-10,4.6423
2024-05-13,4.6344
2024-05-14,4.6078
2024-05-15,4.5322
2024-05-16,4.5408
2024-05-17,4.5593
2024-05-20,4.5735
2024-05-21,4.5519
2024-05-22,4.5451
2024-05-23,4.5911
2024-05-24,4.5936
2024-05-27,.
