DATE,THREEFF10
2020-04-16,1.7706
2020-04-17,1.7843
2020-04-20,1.7615
2020-04-21,1.7194
2020-04-22,1.7413
2020-04-23,1.7275
2020-04-24,1.7173
2020-04-27,1.7545
2020-04-28,1.7289
2020-04-29,1.7222
2020-04-30,1.7330
2020-05-01,1.7364
2020-05-04,1.7361
2020-05-05,1.7483
2020-05-06,1.7949
2020-05-07,1.7469
2020-05-08,1.7788
2020-05-11,1.8147
2020-05-12,1.8036
2020-05-13,1.7733
2020-05-14,1.7529
2020-05-15,1.7596
2020-05-18,1.8236
2020-05-19,1.8247
2020-05-20,1.8182
2020-05-21,1.8114
2020-05-22,1.7877
2020-05-25,.
2020-05-26,1.8050
2020-05-27,1.7954
2020-05-28,1.8065
2020-05-29,1.7746
2020-06-01,1.7717
2020-06-02,1.7844
2020-06-03,1.8481
2020-06-04,1.9091
2020-06-05,2.0037
2020-06-08,2.0205
2020-06-09,1.9956
2020-06-10,1.9270
2020-06-11,1.8471
2020-06-12,1.8391
2020-06-15,1.8351
2020-06-16,1.8580
2020-06-17,1.8551
2020-06-18,1.8328
2020-06-19,1.8213
2020-06-22,1.8205
2020-06-23,1.8218
2020-06-24,1.8064
2020-06-25,1.8001
2020-06-26,1.7673
2020-06-29,1.7459
2020-06-30,1.7564
2020-07-01,1.7804
2020-07-02,1.7780
2020-07-03,.
2020-07-06,1.7896
2020-07-07,1.7624
2020-07-08,1.7612
2020-07-09,1.7280
2020-07-10,1.7409
2020-07-13,1.7349
2020-07-14,1.7214
2020-07-15,1.7241
2020-07-16,1.7144
2020-07-17,1.7207
2020-07-20,1.7148
2020-07-21,1.7000
2020-07-22,1.6946
2020-07-23,1.6785
2020-07-24,1.6726
2020-07-27,1.6842
2020-07-28,1.6613
2020-07-29,1.6506
2020-07-30,1.6236
2020-07-31,1.6100
2020-08-03,1.6148
2020-08-04,1.5838
2020-08-05,1.5969
2020-08-06,1.5929
2020-08-07,1.6097
2020-08-10,1.6252
2020-08-11,1.6694
2020-08-12,1.7165
2020-08-13,1.7566
2020-08-14,1.7698
2020-08-17,1.7625
2020-08-18,1.7513
2020-08-19,1.7581
2020-08-20,1.7407
2020-08-21,1.7278
2020-08-24,1.7314
2020-08-25,1.7547
2020-08-26,1.7708
2020-08-27,1.8122
2020-08-28,1.8246
2020-08-31,1.8225
2020-09-01,1.7966
2020-09-02,1.7758
2020-09-03,1.7419
2020-09-04,1.7938
2020-09-07,.
2020-09-08,1.7865
2020-09-09,1.7926
2020-09-10,1.7801
2020-09-11,1.7700
2020-09-14,1.7700
2020-09-15,1.7700
2020-09-16,1.7795
2020-09-17,1.7821
2020-09-18,1.7919
2020-09-21,1.7798
2020-09-22,1.7722
2020-09-23,1.7765
2020-09-24,1.7694
2020-09-25,1.7591
2020-09-28,1.7575
2020-09-29,1.7479
2020-09-30,1.7682
2020-10-01,1.7694
2020-10-02,1.7853
2020-10-05,1.8498
2020-10-06,1.8592
2020-10-07,1.8982
2020-10-08,1.8947
2020-10-09,1.9068
2020-10-12,.
2020-10-13,1.8775
2020-10-14,1.8623
2020-10-15,1.8680
2020-10-16,1.8771
2020-10-19,1.8960
2020-10-20,1.9256
2020-10-21,1.9584
2020-10-22,2.0016
2020-10-23,2.0081
2020-10-26,1.9870
2020-10-27,1.9634
2020-10-28,1.9541
2020-10-29,1.9935
2020-10-30,2.0332
2020-11-02,2.0393
2020-11-03,2.0643
2020-11-04,1.9898
2020-11-05,1.9661
2020-11-06,1.9869
2020-11-09,2.0839
2020-11-10,2.1383
2020-11-11,.
2020-11-12,2.0860
2020-11-13,2.0803
2020-11-16,2.0866
2020-11-17,2.0581
2020-11-18,2.0610
2020-11-19,2.0436
2020-11-20,2.0225
2020-11-23,2.0313
2020-11-24,2.0503
2020-11-25,2.0610
2020-11-26,.
2020-11-27,2.0363
2020-11-30,2.0301
2020-12-01,2.0874
2020-12-02,2.1260
2020-12-03,2.1239
2020-12-04,2.1619
2020-12-07,2.1508
2020-12-08,2.1401
2020-12-09,2.1538
2020-12-10,2.1372
2020-12-11,2.1198
2020-12-14,2.1177
2020-12-15,2.1332
2020-12-16,2.1438
2020-12-17,2.1576
2020-12-18,2.1713
2020-12-21,2.1798
2020-12-22,2.1651
2020-12-23,2.1871
2020-12-24,2.1783
2020-12-25,.
2020-12-28,2.1767
2020-12-29,2.1783
2020-12-30,2.1717
2020-12-31,2.1645
2021-01-01,.
2021-01-04,2.1592
2021-01-05,2.1800
2021-01-06,2.2525
2021-01-07,2.3148
2021-01-08,2.3767
2021-01-11,2.4220
2021-01-12,2.4444
2021-01-13,2.4246
2021-01-14,2.4515
2021-01-15,2.4338
2021-01-18,.
2021-01-19,2.4272
2021-01-20,2.4278
2021-01-21,2.4439
2021-01-22,2.4346
2021-01-25,2.3964
2021-01-26,2.3822
2021-01-27,2.3628
2021-01-28,2.3739
2021-01-29,2.4130
2021-02-01,2.4080
2021-02-02,2.4319
2021-02-03,2.4632
2021-02-04,2.4816
2021-02-05,2.5136
2021-02-08,2.5318
2021-02-09,2.5340
2021-02-10,2.5128
2021-02-11,2.5143
2021-02-12,2.5544
2021-02-15,.
2021-02-16,2.6476
2021-02-17,2.6922
2021-02-18,2.7121
2021-02-19,2.7685
2021-02-22,2.8143
2021-02-23,2.8341
2021-02-24,2.8627
2021-02-25,3.0298
2021-02-26,3.0241
2021-03-01,3.0215
2021-03-02,2.9956
2021-03-03,3.0369
2021-03-04,3.1123
2021-03-05,3.1569
2021-03-08,3.2143
2021-03-09,3.1993
2021-03-10,3.1719
2021-03-11,3.1689
2021-03-12,3.2544
2021-03-15,3.2752
2021-03-16,3.2853
2021-03-17,3.2940
2021-03-18,3.3692
2021-03-19,3.4290
2021-03-22,3.4196
2021-03-23,3.3763
2021-03-24,3.3506
2021-03-25,3.3479
2021-03-26,3.3804
2021-03-29,3.4355
2021-03-30,3.4632
2021-03-31,3.4905
2021-04-01,3.4637
2021-04-02,3.4826
2021-04-05,3.4803
2021-04-06,3.4297
2021-04-07,3.4183
2021-04-08,3.3803
2021-04-09,3.3882
2021-04-12,3.3982
2021-04-13,3.3598
2021-04-14,3.3566
2021-04-15,3.2868
2021-04-16,3.2821
2021-04-19,3.2927
2021-04-20,3.2669
2021-04-21,3.2543
2021-04-22,3.2446
2021-04-23,3.2533
2021-04-26,3.2537
2021-04-27,3.2879
2021-04-28,3.2974
2021-04-29,3.3162
2021-04-30,3.3249
2021-05-03,3.3132
2021-05-04,3.2966
2021-05-05,3.2723
2021-05-06,3.2605
2021-05-07,3.2579
2021-05-10,3.2776
2021-05-11,3.2971
2021-05-12,3.3587
2021-05-13,3.3607
2021-05-14,3.3452
2021-05-17,3.3486
2021-05-18,3.3457
2021-05-19,3.3789
2021-05-20,3.3504
2021-05-21,3.3434
2021-05-24,3.3245
2021-05-25,3.2791
2021-05-26,3.2704
2021-05-27,3.2911
2021-05-28,3.2752
2021-05-31,.
2021-06-01,3.2978
2021-06-02,3.2899
2021-06-03,3.3164
2021-06-04,3.2676
2021-06-07,3.2530
2021-06-08,3.2173
2021-06-09,3.1708
2021-06-10,3.1215
2021-06-11,3.1130
2021-06-14,3.1353
2021-06-15,3.1419
2021-06-16,3.1995
2021-06-17,3.1772
2021-06-18,3.1089
2021-06-21,3.1005
2021-06-22,3.0787
2021-06-23,3.0852
2021-06-24,3.0792
2021-06-25,3.1067
2021-06-28,3.0786
2021-06-29,3.0663
2021-06-30,3.0337
2021-07-01,3.0384
2021-07-02,3.0074
2021-07-05,.
2021-07-06,2.9423
2021-07-07,2.8842
2021-07-08,2.8348
2021-07-09,2.8639
2021-07-12,2.8753
2021-07-13,2.9058
2021-07-14,2.8726
2021-07-15,2.8196
2021-07-16,2.8022
2021-07-19,2.6983
2021-07-20,2.6773
2021-07-21,2.7245
2021-07-22,2.7133
2021-07-23,2.7306
2021-07-26,2.7376
2021-07-27,2.7098
2021-07-28,2.7051
2021-07-29,2.7212
2021-07-30,2.7013
2021-08-02,2.6578
2021-08-03,2.6328
2021-08-04,2.6243
2021-08-05,2.6517
2021-08-06,2.7143
2021-08-09,2.7520
2021-08-10,2.7867
2021-08-11,2.7943
2021-08-12,2.8180
2021-08-13,2.7775
2021-08-16,2.7345
2021-08-17,2.7249
2021-08-18,2.7220
2021-08-19,2.6987
2021-08-20,2.6990
2021-08-23,2.6853
2021-08-24,2.7075
2021-08-25,2.7628
2021-08-26,2.7818
2021-08-27,2.7653
2021-08-30,2.7466
2021-08-31,2.7523
2021-09-01,2.7564
2021-09-02,2.7495
2021-09-03,2.7686
2021-09-06,.
2021-09-07,2.8130
2021-09-08,2.8041
2021-09-09,2.7750
2021-09-10,2.7973
2021-09-13,2.7908
2021-09-14,2.7529
2021-09-15,2.7572
2021-09-16,2.7872
2021-09-17,2.8249
2021-09-20,2.7896
2021-09-21,2.7885
2021-09-22,2.7860
2021-09-23,2.8531
2021-09-24,2.9139
2021-09-27,2.9547
2021-09-28,3.0160
2021-09-29,3.0490
2021-09-30,3.0488
2021-10-01,3.0194
2021-10-04,3.0217
2021-10-05,3.0584
2021-10-06,3.0654
2021-10-07,3.1047
2021-10-08,3.1447
2021-10-11,.
2021-10-12,3.1435
2021-10-13,3.1205
2021-10-14,3.0755
2021-10-15,3.1039
2021-10-18,3.1084
2021-10-19,3.1427
2021-10-20,3.1620
2021-10-21,3.1963
2021-10-22,3.1762
2021-10-25,3.1483
2021-10-26,3.1265
2021-10-27,3.0523
2021-10-28,3.0498
2021-10-29,3.0405
2021-11-01,3.0478
2021-11-02,3.0180
2021-11-03,3.0386
2021-11-04,2.9859
2021-11-05,2.9142
2021-11-08,2.9387
2021-11-09,2.8937
2021-11-10,2.9640
2021-11-11,.
2021-11-12,2.9863
2021-11-15,3.0221
2021-11-16,3.0412
2021-11-17,3.0283
2021-11-18,3.0107
2021-11-19,2.9758
2021-11-22,3.0279
2021-11-23,3.0613
2021-11-24,3.0567
2021-11-25,.
2021-11-26,2.9249
2021-11-29,2.9115
2021-11-30,2.8473
2021-12-01,2.8160
2021-12-02,2.7993
2021-12-03,2.7075
2021-12-06,2.7218
2021-12-07,2.7432
2021-12-08,2.7540
2021-12-09,2.7340
2021-12-10,2.7229
2021-12-13,2.6759
2021-12-14,2.6730
2021-12-15,2.6876
2021-12-16,2.6528
2021-12-17,2.6288
2021-12-20,2.6248
2021-12-21,2.6640
2021-12-22,2.6689
2021-12-23,2.6888
2021-12-24,.
2021-12-27,2.6773
2021-12-28,2.6684
2021-12-29,2.7127
2021-12-30,2.7048
2021-12-31,2.7007
2022-01-03,2.7953
2022-01-04,2.8501
2022-01-05,2.9057
2022-01-06,2.9403
2022-01-07,2.9826
2022-01-10,3.0019
2022-01-11,2.9864
2022-01-12,2.9672
2022-01-13,2.9306
2022-01-14,2.9714
2022-01-17,.
2022-01-18,3.0392
2022-01-19,3.0248
2022-01-20,3.0078
2022-01-21,2.9415
2022-01-24,2.9286
2022-01-25,2.9456
2022-01-26,2.9949
2022-01-27,2.9556
2022-01-28,2.8899
2022-01-31,2.8677
2022-02-01,2.8576
2022-02-02,2.8283
2022-02-03,2.8465
2022-02-04,2.9134
2022-02-07,2.9068
2022-02-08,2.9261
2022-02-09,2.9158
2022-02-10,2.9535
2022-02-11,2.8510
2022-02-14,2.8486
2022-02-15,2.8746
2022-02-16,2.8675
2022-02-17,2.8301
2022-02-18,2.7877
2022-02-21,.
2022-02-22,2.7730
2022-02-23,2.7896
2022-02-24,2.7672
2022-02-25,2.7696
2022-02-28,2.6600
2022-03-01,2.5438
2022-03-02,2.6216
2022-03-03,2.6158
2022-03-04,2.5015
2022-03-07,2.4926
2022-03-08,2.5315
2022-03-09,2.5761
2022-03-10,2.6163
2022-03-11,2.6314
2022-03-14,2.7341
2022-03-15,2.7593
2022-03-16,2.7925
2022-03-17,2.7997
2022-03-18,2.7416
2022-03-21,2.8387
2022-03-22,2.8859
2022-03-23,2.8524
2022-03-24,2.8551
2022-03-25,2.9642
2022-03-28,2.9435
2022-03-29,2.8682
2022-03-30,2.7887
2022-03-31,2.7326
2022-04-01,2.7494
2022-04-04,2.7572
2022-04-05,2.8433
2022-04-06,2.9104
2022-04-07,2.9826
2022-04-08,3.0650
2022-04-11,3.1427
2022-04-12,3.1322
2022-04-13,3.1502
2022-04-14,3.2712
2022-04-15,.
2022-04-18,3.3320
2022-04-19,3.4165
2022-04-20,3.3751
2022-04-21,3.4000
2022-04-22,3.3782
2022-04-25,3.2923
2022-04-26,3.2331
2022-04-27,3.2531
2022-04-28,3.2838
2022-04-29,3.3193
2022-05-02,3.3940
2022-05-03,3.3935
2022-05-04,3.3630
2022-05-05,3.4540
2022-05-06,3.5447
2022-05-09,3.5299
2022-05-10,3.4970
2022-05-11,3.4502
2022-05-12,3.3866
2022-05-13,3.4464
2022-05-16,3.4226
2022-05-17,3.4881
2022-05-18,3.4297
2022-05-19,3.3839
2022-05-20,3.3350
2022-05-23,3.3872
2022-05-24,3.3290
2022-05-25,3.3042
2022-05-26,3.3157
2022-05-27,3.3288
2022-05-30,.
2022-05-31,3.4166
2022-06-01,3.5012
2022-06-02,3.5004
2022-06-03,3.5195
2022-06-06,3.5875
2022-06-07,3.5587
2022-06-08,3.5755
2022-06-09,3.5793
2022-06-10,3.6508
2022-06-13,3.8223
2022-06-14,3.8617
2022-06-15,3.7321
2022-06-16,3.6547
2022-06-17,3.6308
2022-06-20,.
2022-06-21,3.6607
2022-06-22,3.5498
2022-06-23,3.4783
2022-06-24,3.4948
2022-06-27,3.5541
2022-06-28,3.5747
2022-06-29,3.5154
2022-06-30,3.4194
2022-07-01,3.3054
2022-07-04,.
2022-07-05,3.2629
2022-07-06,3.3264
2022-07-07,3.3913
2022-07-08,3.4597
2022-07-11,3.4073
2022-07-12,3.3617
2022-07-13,3.3198
2022-07-14,3.3351
2022-07-15,3.3228
2022-07-18,3.3441
2022-07-19,3.3930
2022-07-20,3.4259
2022-07-21,3.3255
2022-07-22,3.2246
2022-07-25,3.2384
2022-07-26,3.2378
2022-07-27,3.2088
2022-07-28,3.1313
2022-07-29,3.1134
2022-08-01,3.0591
2022-08-02,3.1440
2022-08-03,3.1308
2022-08-04,3.0629
2022-08-05,3.1431
2022-08-08,3.0944
2022-08-09,3.0880
2022-08-10,3.0674
2022-08-11,3.1305
2022-08-12,3.1307
2022-08-15,3.0975
2022-08-16,3.1110
2022-08-17,3.1686
2022-08-18,3.1772
2022-08-19,3.2692
2022-08-22,3.3459
2022-08-23,3.3930
2022-08-24,3.4562
2022-08-25,3.4219
2022-08-26,3.4337
2022-08-29,3.4915
2022-08-30,3.5035
2022-08-31,3.5327
2022-09-01,3.6296
2022-09-02,3.6227
2022-09-05,.
2022-09-06,3.7295
2022-09-07,3.7197
2022-09-08,3.7338
2022-09-09,3.7525
2022-09-12,3.7763
2022-09-13,3.8015
2022-09-14,3.7661
2022-09-15,3.7664
2022-09-16,3.7319
2022-09-19,3.7386
2022-09-20,3.7944
2022-09-21,3.7498
2022-09-22,3.8642
2022-09-23,3.8524
2022-09-26,3.9746
2022-09-27,4.0633
2022-09-28,3.9102
2022-09-29,3.9132
2022-09-30,3.9623
2022-10-03,3.8532
2022-10-04,3.7778
2022-10-05,3.8757
2022-10-06,3.9538
2022-10-07,4.0030
2022-10-10,.
2022-10-11,4.0632
2022-10-12,4.0725
2022-10-13,4.1191
2022-10-14,4.1451
2022-10-17,4.1662
2022-10-18,4.1702
2022-10-19,4.2730
2022-10-20,4.3727
2022-10-21,4.3974
2022-10-24,4.4693
2022-10-25,4.4119
2022-10-26,4.3547
2022-10-27,4.3111
2022-10-28,4.3610
2022-10-31,4.4186
2022-11-01,4.4215
2022-11-02,4.4073
2022-11-03,4.4144
2022-11-04,4.4180
2022-11-07,4.4606
2022-11-08,4.4037
2022-11-09,4.3917
2022-11-10,4.1619
2022-11-11,.
2022-11-14,4.1532
2022-11-15,4.0966
2022-11-16,3.9818
2022-11-17,4.0054
2022-11-18,4.0292
2022-11-21,4.0457
2022-11-22,3.9696
2022-11-23,3.8837
2022-11-24,.
2022-11-25,3.8317
2022-11-28,3.8286
2022-11-29,3.8653
2022-11-30,3.8170
2022-12-01,3.7076
2022-12-02,3.6715
2022-12-05,3.7326
2022-12-06,3.6730
2022-12-07,3.5782
2022-12-08,3.6083
2022-12-09,3.6642
2022-12-12,3.7052
2022-12-13,3.6299
2022-12-14,3.6091
2022-12-15,3.5758
2022-12-16,3.5931
2022-12-19,3.6812
2022-12-20,3.8036
2022-12-21,3.8519
2022-12-22,3.8741
2022-12-23,3.9373
2022-12-26,.
2022-12-27,4.0353
2022-12-28,4.0961
2022-12-29,4.0894
2022-12-30,4.1132
2023-01-02,.
2023-01-03,4.0511
2023-01-04,3.9549
2023-01-05,3.9381
2023-01-06,3.8112
2023-01-09,3.7803
2023-01-10,3.8408
2023-01-11,3.8212
2023-01-12,3.7337
2023-01-13,3.7430
2023-01-16,.
2023-01-17,3.7748
2023-01-18,3.6666
2023-01-19,3.6681
2023-01-20,3.7266
2023-01-23,3.7696
2023-01-24,3.7371
2023-01-25,3.7151
2023-01-26,3.7309
2023-01-27,3.7534
2023-01-30,3.7802
2023-01-31,3.7677
2023-02-01,3.6710
2023-02-02,3.6546
2023-02-03,3.7379
2023-02-06,3.8012
2023-02-07,3.8225
2023-02-08,3.8030
2023-02-09,3.8164
2023-02-10,3.8720
2023-02-13,3.8614
2023-02-14,3.8829
2023-02-15,3.9531
2023-02-16,3.9651
2023-02-17,3.9415
2023-02-20,.
2023-02-21,4.0277
2023-02-22,4.0773
2023-02-23,4.0638
2023-02-24,4.1157
2023-02-27,4.1039
2023-02-28,4.0908
2023-03-01,4.1458
2023-03-02,4.2070
2023-03-03,4.1499
2023-03-06,4.1054
2023-03-07,4.0825
2023-03-08,4.0469
2023-03-09,3.9756
2023-03-10,3.8073
2023-03-13,3.7423
2023-03-14,3.8638
2023-03-15,3.8577
2023-03-16,3.9374
2023-03-17,3.8606
2023-03-20,3.9587
2023-03-21,4.0583
2023-03-22,3.9831
2023-03-23,3.9225
2023-03-24,3.9528
2023-03-27,4.0878
2023-03-28,4.1210
2023-03-29,4.1330
2023-03-30,4.1125
2023-03-31,4.0456
2023-04-03,3.9838
2023-04-04,3.9178
2023-04-05,3.8909
2023-04-06,3.8889
2023-04-07,3.9450
2023-04-10,3.9666
2023-04-11,3.9758
2023-04-12,3.9527
2023-04-13,3.9963
2023-04-14,4.0620
2023-04-17,4.1299
2023-04-18,4.1237
2023-04-19,4.1213
2023-04-20,4.0743
2023-04-21,4.0883
2023-04-24,4.0566
2023-04-25,3.9784
2023-04-26,4.0062
2023-04-27,4.0919
2023-04-28,4.0326
2023-05-01,4.1115
2023-05-02,4.0218
2023-05-03,3.9714
2023-05-04,3.9745
2023-05-05,4.0546
2023-05-08,4.1334
2023-05-09,4.1600
2023-05-10,4.1095
2023-05-11,4.0708
2023-05-12,4.1115
2023-05-15,4.1414
2023-05-16,4.1771
2023-05-17,4.1990
2023-05-18,4.2476
2023-05-19,4.2828
2023-05-22,4.2961
2023-05-23,4.2750
2023-05-24,4.2660
2023-05-25,4.3149
2023-05-26,4.2814
2023-05-29,.
2023-05-30,4.1776
2023-05-31,4.1006
2023-06-01,4.0614
2023-06-02,4.1107
2023-06-05,4.1058
2023-06-06,4.0978
2023-06-07,4.1597
2023-06-08,4.1114
2023-06-09,4.1023
2023-06-12,4.0739
2023-06-13,4.1226
2023-06-14,4.1000
2023-06-15,3.9940
2023-06-16,3.9831
2023-06-19,.
2023-06-20,3.9408
2023-06-21,3.9054
2023-06-22,3.9342
2023-06-23,3.9063
2023-06-26,3.8868
2023-06-27,3.8961
2023-06-28,3.8445
2023-06-29,3.9670
2023-06-30,3.9551
2023-07-03,3.9746
2023-07-04,.
2023-07-05,4.0344
2023-07-06,4.1387
2023-07-07,4.1835
2023-07-10,4.1550
2023-07-11,4.1458
2023-07-12,4.0502
2023-07-13,3.9720
2023-07-14,3.9968
2023-07-17,3.9855
2023-07-18,3.9631
2023-07-19,3.9146
2023-07-20,3.9690
2023-07-21,3.9764
2023-07-24,4.0099
2023-07-25,4.0533
2023-07-26,4.0375
2023-07-27,4.1356
2023-07-28,4.1191
2023-07-31,4.1344
2023-08-01,4.2056
2023-08-02,4.2370
2023-08-03,4.3298
2023-08-04,4.2691
2023-08-07,4.3014
2023-08-08,4.2716
2023-08-09,4.2633
2023-08-10,4.3332
2023-08-11,4.4130
2023-08-14,4.4368
2023-08-15,4.4624
2023-08-16,4.5145
2023-08-17,4.5579
2023-08-18,4.5472
2023-08-21,4.6103
2023-08-22,4.6628
2023-08-23,4.5418
2023-08-24,4.5241
2023-08-25,4.5231
2023-08-28,4.4794
2023-08-29,4.4041
2023-08-30,4.4022
2023-08-31,4.3845
2023-09-01,4.4517
2023-09-04,.
2023-09-05,4.5257
2023-09-06,4.6012
2023-09-07,4.5636
2023-09-08,4.5490
2023-09-11,4.5605
2023-09-12,4.5468
2023-09-13,4.5264
2023-09-14,4.5422
2023-09-15,4.6114
2023-09-18,4.6282
2023-09-19,4.6567
2023-09-20,4.6468
2023-09-21,4.7553
2023-09-22,4.7633
2023-09-25,4.8553
2023-09-26,4.9086
2023-09-27,4.9811
2023-09-28,4.9935
2023-09-29,5.0125
2023-10-02,5.1076
2023-10-03,5.2335
2023-10-04,5.2313
2023-10-05,5.2425
2023-10-06,5.2897
2023-10-09,.
2023-10-10,5.2327
2023-10-11,5.1634
2023-10-12,5.2458
2023-10-13,5.2138
2023-10-16,5.2654
2023-10-17,5.3666
2023-10-18,5.4318
2023-10-19,5.5252
2023-10-20,5.5336
2023-10-23,5.4995
2023-10-24,5.4830
2023-10-25,5.5655
2023-10-26,5.5261
2023-10-27,5.5092
2023-10-30,5.5393
2023-10-31,5.5497
2023-11-01,5.4648
2023-11-02,5.3686
2023-11-03,5.2546
2023-11-06,5.2939
2023-11-07,5.2302
2023-11-08,5.1650
2023-11-09,5.2365
2023-11-10,5.2314
2023-11-13,5.2311
2023-11-14,5.0743
2023-11-15,5.1015
2023-11-16,5.0529
2023-11-17,5.0237
2023-11-20,4.9886
2023-11-21,4.9655
2023-11-22,4.9593
2023-11-23,.
2023-11-24,5.0169
2023-11-27,4.9541
2023-11-28,4.9119
2023-11-29,4.8735
2023-11-30,4.9454
2023-12-01,4.8725
2023-12-04,4.9167
2023-12-05,4.8570
2023-12-06,4.7918
2023-12-07,4.7775
2023-12-08,4.8322
2023-12-11,4.8394
2023-12-12,4.8012
2023-12-13,4.6821
2023-12-14,4.5882
2023-12-15,4.5570
2023-12-18,4.5754
2023-12-19,4.5767
2023-12-20,4.5324
2023-12-21,4.5528
2023-12-22,4.5794
2023-12-25,.
2023-12-26,4.5949
2023-12-27,4.5169
2023-12-28,4.5308
2023-12-29,4.5711
2024-01-01,.
2024-01-02,4.6350
2024-01-03,4.6278
2024-01-04,4.6844
2024-01-05,4.7464
2024-01-08,4.7396
2024-01-09,4.7456
2024-01-10,4.7653
2024-01-11,4.7420
2024-01-12,4.7421
2024-01-15,.
2024-01-16,4.8531
2024-01-17,4.9149
2024-01-18,4.9544
2024-01-19,4.9707
2024-01-22,4.9290
2024-01-23,4.9452
2024-01-24,4.9793
2024-01-25,4.9620
2024-01-26,4.9768
2024-01-29,4.9176
2024-01-30,4.8940
2024-01-31,4.8212
2024-02-01,4.7063
2024-02-02,4.7958
2024-02-05,4.9007
2024-02-06,4.8615
2024-02-07,4.8626
2024-02-08,4.9143
2024-02-09,4.9374
2024-02-12,4.9345
2024-02-13,5.0284
2024-02-14,5.0085
2024-02-15,4.9802
2024-02-16,5.0044
2024-02-19,.
2024-02-20,4.9882
2024-02-21,5.0193
2024-02-22,5.0231
2024-02-23,4.9573
2024-02-26,4.9389
2024-02-27,4.9404
2024-02-28,4.9091
2024-02-29,4.8864
2024-03-01,4.8359
2024-03-04,4.8494
2024-03-05,4.7841
2024-03-06,4.7353
2024-03-07,4.7008
2024-03-08,4.6926
2024-03-11,4.6941
2024-03-12,4.7344
2024-03-13,4.7597
2024-03-14,4.8416
2024-03-15,4.8711
2024-03-18,4.8957
2024-03-19,4.8739
2024-03-20,4.8619
2024-03-21,4.8683
2024-03-22,4.8293
2024-03-25,4.8458
2024-03-26,4.8375
2024-03-27,4.8011
2024-03-28,4.7848
2024-03-29,.
2024-04-01,4.8590
2024-04-02,4.9035
2024-04-03,4.9189
2024-04-04,4.8987
2024-04-05,4.9456
2024-04-08,4.9728
2024-04-09,4.9327
2024-04-10,5.0452
2024-04-11,5.0582
2024-04-12,5.0165
2024-04-15,5.0943
2024-04-16,5.1501
2024-04-17,5.1033
2024-04-18,5.1343
2024-04-19,5.1243
2024-04-22,5.1205
2024-04-23,5.1104
2024-04-24,5.1507
2024-04-25,5.2027
2024-04-26,5.1866
2024-04-29,5.1442
2024-04-30,5.1664
2024-05-01,5.1192
2024-05-02,5.0794
2024-05-03,5.0264
2024-05-06,5.0077
2024-05-07,4.9833
2024-05-08,5.0003
2024-05-09,4.9844
2024-05-10,5.0112
2024-05-13,5.0033
2024-05-14,4.9781
2024-05-15,4.9066
2024-05-16,4.9144
2024-05-17,4.9316
2024-05-20,4.9447
2024-05-21,4.9234
2024-05-22,4.9153
2024-05-23,4.9583
2024-05-24,4.9596
2024-05-27,.
