DATE,THREEFF9
2020-07-20,1.4754
2020-07-21,1.4604
2020-07-22,1.4549
2020-07-23,1.4389
2020-07-24,1.4331
2020-07-27,1.4450
2020-07-28,1.4218
2020-07-29,1.4109
2020-07-30,1.3836
2020-07-31,1.3699
2020-08-03,1.3747
2020-08-04,1.3434
2020-08-05,1.3567
2020-08-06,1.3528
2020-08-07,1.3698
2020-08-10,1.3855
2020-08-11,1.4302
2020-08-12,1.4778
2020-08-13,1.5183
2020-08-14,1.5313
2020-08-17,1.5237
2020-08-18,1.5123
2020-08-19,1.5190
2020-08-20,1.5012
2020-08-21,1.4883
2020-08-24,1.4921
2020-08-25,1.5156
2020-08-26,1.5317
2020-08-27,1.5735
2020-08-28,1.5855
2020-08-31,1.5831
2020-09-01,1.5568
2020-09-02,1.5358
2020-09-03,1.5017
2020-09-04,1.5545
2020-09-07,.
2020-09-08,1.5469
2020-09-09,1.5531
2020-09-10,1.5404
2020-09-11,1.5301
2020-09-14,1.5302
2020-09-15,1.5302
2020-09-16,1.5398
2020-09-17,1.5424
2020-09-18,1.5524
2020-09-21,1.5402
2020-09-22,1.5325
2020-09-23,1.5367
2020-09-24,1.5296
2020-09-25,1.5193
2020-09-28,1.5176
2020-09-29,1.5079
2020-09-30,1.5284
2020-10-01,1.5298
2020-10-02,1.5458
2020-10-05,1.6110
2020-10-06,1.6204
2020-10-07,1.6597
2020-10-08,1.6558
2020-10-09,1.6681
2020-10-12,.
2020-10-13,1.6382
2020-10-14,1.6228
2020-10-15,1.6287
2020-10-16,1.6378
2020-10-19,1.6569
2020-10-20,1.6868
2020-10-21,1.7196
2020-10-22,1.7632
2020-10-23,1.7696
2020-10-26,1.7482
2020-10-27,1.7242
2020-10-28,1.7150
2020-10-29,1.7549
2020-10-30,1.7948
2020-11-02,1.8009
2020-11-03,1.8260
2020-11-04,1.7506
2020-11-05,1.7268
2020-11-06,1.7481
2020-11-09,1.8463
2020-11-10,1.9011
2020-11-11,.
2020-11-12,1.8480
2020-11-13,1.8423
2020-11-16,1.8487
2020-11-17,1.8198
2020-11-18,1.8229
2020-11-19,1.8053
2020-11-20,1.7841
2020-11-23,1.7930
2020-11-24,1.8122
2020-11-25,1.8226
2020-11-26,.
2020-11-27,1.7977
2020-11-30,1.7914
2020-12-01,1.8493
2020-12-02,1.8882
2020-12-03,1.8858
2020-12-04,1.9238
2020-12-07,1.9124
2020-12-08,1.9014
2020-12-09,1.9154
2020-12-10,1.8984
2020-12-11,1.8806
2020-12-14,1.8783
2020-12-15,1.8940
2020-12-16,1.9045
2020-12-17,1.9184
2020-12-18,1.9322
2020-12-21,1.9407
2020-12-22,1.9257
2020-12-23,1.9479
2020-12-24,1.9390
2020-12-25,.
2020-12-28,1.9373
2020-12-29,1.9388
2020-12-30,1.9322
2020-12-31,1.9249
2021-01-01,.
2021-01-04,1.9194
2021-01-05,1.9405
2021-01-06,2.0139
2021-01-07,2.0765
2021-01-08,2.1388
2021-01-11,2.1843
2021-01-12,2.2066
2021-01-13,2.1863
2021-01-14,2.2134
2021-01-15,2.1952
2021-01-18,.
2021-01-19,2.1883
2021-01-20,2.1887
2021-01-21,2.2048
2021-01-22,2.1954
2021-01-25,2.1568
2021-01-26,2.1426
2021-01-27,2.1232
2021-01-28,2.1346
2021-01-29,2.1741
2021-02-01,2.1689
2021-02-02,2.1929
2021-02-03,2.2245
2021-02-04,2.2429
2021-02-05,2.2751
2021-02-08,2.2933
2021-02-09,2.2955
2021-02-10,2.2739
2021-02-11,2.2755
2021-02-12,2.3159
2021-02-15,.
2021-02-16,2.4100
2021-02-17,2.4546
2021-02-18,2.4743
2021-02-19,2.5310
2021-02-22,2.5770
2021-02-23,2.5966
2021-02-24,2.6254
2021-02-25,2.7948
2021-02-26,2.7886
2021-03-01,2.7854
2021-03-02,2.7590
2021-03-03,2.8007
2021-03-04,2.8768
2021-03-05,2.9216
2021-03-08,2.9795
2021-03-09,2.9642
2021-03-10,2.9365
2021-03-11,2.9332
2021-03-12,3.0196
2021-03-15,3.0403
2021-03-16,3.0502
2021-03-17,3.0585
2021-03-18,3.1343
2021-03-19,3.1945
2021-03-22,3.1846
2021-03-23,3.1407
2021-03-24,3.1147
2021-03-25,3.1120
2021-03-26,3.1449
2021-03-29,3.2005
2021-03-30,3.2283
2021-03-31,3.2559
2021-04-01,3.2288
2021-04-02,3.2485
2021-04-05,3.2461
2021-04-06,3.1948
2021-04-07,3.1833
2021-04-08,3.1449
2021-04-09,3.1531
2021-04-12,3.1635
2021-04-13,3.1246
2021-04-14,3.1215
2021-04-15,3.0511
2021-04-16,3.0467
2021-04-19,3.0575
2021-04-20,3.0314
2021-04-21,3.0185
2021-04-22,3.0088
2021-04-23,3.0178
2021-04-26,3.0185
2021-04-27,3.0532
2021-04-28,3.0627
2021-04-29,3.0816
2021-04-30,3.0902
2021-05-03,3.0781
2021-05-04,3.0612
2021-05-05,3.0367
2021-05-06,3.0248
2021-05-07,3.0220
2021-05-10,3.0419
2021-05-11,3.0616
2021-05-12,3.1239
2021-05-13,3.1256
2021-05-14,3.1099
2021-05-17,3.1133
2021-05-18,3.1103
2021-05-19,3.1439
2021-05-20,3.1150
2021-05-21,3.1080
2021-05-24,3.0890
2021-05-25,3.0431
2021-05-26,3.0344
2021-05-27,3.0553
2021-05-28,3.0392
2021-05-31,.
2021-06-01,3.0621
2021-06-02,3.0540
2021-06-03,3.0810
2021-06-04,3.0316
2021-06-07,3.0171
2021-06-08,2.9812
2021-06-09,2.9344
2021-06-10,2.8848
2021-06-11,2.8766
2021-06-14,2.8995
2021-06-15,2.9063
2021-06-16,2.9651
2021-06-17,2.9430
2021-06-18,2.8749
2021-06-21,2.8671
2021-06-22,2.8450
2021-06-23,2.8518
2021-06-24,2.8460
2021-06-25,2.8740
2021-06-28,2.8455
2021-06-29,2.8333
2021-06-30,2.8003
2021-07-01,2.8053
2021-07-02,2.7740
2021-07-05,.
2021-07-06,2.7081
2021-07-07,2.6496
2021-07-08,2.5997
2021-07-09,2.6293
2021-07-12,2.6411
2021-07-13,2.6723
2021-07-14,2.6386
2021-07-15,2.5852
2021-07-16,2.5679
2021-07-19,2.4630
2021-07-20,2.4419
2021-07-21,2.4896
2021-07-22,2.4782
2021-07-23,2.4958
2021-07-26,2.5028
2021-07-27,2.4746
2021-07-28,2.4700
2021-07-29,2.4862
2021-07-30,2.4659
2021-08-02,2.4218
2021-08-03,2.3967
2021-08-04,2.3882
2021-08-05,2.4164
2021-08-06,2.4799
2021-08-09,2.5180
2021-08-10,2.5533
2021-08-11,2.5608
2021-08-12,2.5847
2021-08-13,2.5436
2021-08-16,2.5001
2021-08-17,2.4905
2021-08-18,2.4878
2021-08-19,2.4645
2021-08-20,2.4651
2021-08-23,2.4514
2021-08-24,2.4739
2021-08-25,2.5296
2021-08-26,2.5487
2021-08-27,2.5316
2021-08-30,2.5125
2021-08-31,2.5182
2021-09-01,2.5222
2021-09-02,2.5153
2021-09-03,2.5345
2021-09-06,.
2021-09-07,2.5794
2021-09-08,2.5704
2021-09-09,2.5409
2021-09-10,2.5637
2021-09-13,2.5569
2021-09-14,2.5187
2021-09-15,2.5233
2021-09-16,2.5538
2021-09-17,2.5920
2021-09-20,2.5562
2021-09-21,2.5552
2021-09-22,2.5529
2021-09-23,2.6212
2021-09-24,2.6828
2021-09-27,2.7240
2021-09-28,2.7858
2021-09-29,2.8186
2021-09-30,2.8179
2021-10-01,2.7878
2021-10-04,2.7901
2021-10-05,2.8271
2021-10-06,2.8343
2021-10-07,2.8741
2021-10-08,2.9146
2021-10-11,.
2021-10-12,2.9136
2021-10-13,2.8909
2021-10-14,2.8456
2021-10-15,2.8752
2021-10-18,2.8803
2021-10-19,2.9150
2021-10-20,2.9342
2021-10-21,2.9695
2021-10-22,2.9497
2021-10-25,2.9216
2021-10-26,2.8999
2021-10-27,2.8253
2021-10-28,2.8233
2021-10-29,2.8141
2021-11-01,2.8219
2021-11-02,2.7915
2021-11-03,2.8126
2021-11-04,2.7587
2021-11-05,2.6861
2021-11-08,2.7114
2021-11-09,2.6660
2021-11-10,2.7383
2021-11-11,.
2021-11-12,2.7614
2021-11-15,2.7979
2021-11-16,2.8172
2021-11-17,2.8040
2021-11-18,2.7862
2021-11-19,2.7513
2021-11-22,2.8049
2021-11-23,2.8388
2021-11-24,2.8345
2021-11-25,.
2021-11-26,2.7003
2021-11-29,2.6866
2021-11-30,2.6220
2021-12-01,2.5911
2021-12-02,2.5754
2021-12-03,2.4831
2021-12-06,2.4985
2021-12-07,2.5212
2021-12-08,2.5324
2021-12-09,2.5126
2021-12-10,2.5015
2021-12-13,2.4540
2021-12-14,2.4514
2021-12-15,2.4666
2021-12-16,2.4311
2021-12-17,2.4069
2021-12-20,2.4027
2021-12-21,2.4426
2021-12-22,2.4475
2021-12-23,2.4679
2021-12-24,.
2021-12-27,2.4568
2021-12-28,2.4479
2021-12-29,2.4928
2021-12-30,2.4847
2021-12-31,2.4803
2022-01-03,2.5763
2022-01-04,2.6311
2022-01-05,2.6876
2022-01-06,2.7231
2022-01-07,2.7660
2022-01-10,2.7858
2022-01-11,2.7702
2022-01-12,2.7510
2022-01-13,2.7140
2022-01-14,2.7562
2022-01-17,.
2022-01-18,2.8256
2022-01-19,2.8111
2022-01-20,2.7941
2022-01-21,2.7268
2022-01-24,2.7134
2022-01-25,2.7308
2022-01-26,2.7817
2022-01-27,2.7432
2022-01-28,2.6773
2022-01-31,2.6553
2022-02-01,2.6455
2022-02-02,2.6160
2022-02-03,2.6349
2022-02-04,2.7042
2022-02-07,2.6978
2022-02-08,2.7179
2022-02-09,2.7081
2022-02-10,2.7487
2022-02-11,2.6453
2022-02-14,2.6439
2022-02-15,2.6706
2022-02-16,2.6630
2022-02-17,2.6248
2022-02-18,2.5819
2022-02-21,.
2022-02-22,2.5679
2022-02-23,2.5853
2022-02-24,2.5626
2022-02-25,2.5655
2022-02-28,2.4536
2022-03-01,2.3346
2022-03-02,2.4150
2022-03-03,2.4098
2022-03-04,2.2944
2022-03-07,2.2864
2022-03-08,2.3270
2022-03-09,2.3731
2022-03-10,2.4146
2022-03-11,2.4305
2022-03-14,2.5356
2022-03-15,2.5613
2022-03-16,2.5960
2022-03-17,2.6037
2022-03-18,2.5459
2022-03-21,2.6461
2022-03-22,2.6949
2022-03-23,2.6610
2022-03-24,2.6642
2022-03-25,2.7762
2022-03-28,2.7563
2022-03-29,2.6808
2022-03-30,2.6007
2022-03-31,2.5442
2022-04-01,2.5633
2022-04-04,2.5715
2022-04-05,2.6595
2022-04-06,2.7271
2022-04-07,2.7994
2022-04-08,2.8826
2022-04-11,2.9603
2022-04-12,2.9474
2022-04-13,2.9643
2022-04-14,3.0867
2022-04-15,.
2022-04-18,3.1474
2022-04-19,3.2336
2022-04-20,3.1920
2022-04-21,3.2182
2022-04-22,3.1970
2022-04-25,3.1095
2022-04-26,3.0488
2022-04-27,3.0691
2022-04-28,3.1007
2022-04-29,3.1376
2022-05-02,3.2136
2022-05-03,3.2135
2022-05-04,3.1818
2022-05-05,3.2740
2022-05-06,3.3656
2022-05-09,3.3488
2022-05-10,3.3149
2022-05-11,3.2675
2022-05-12,3.2021
2022-05-13,3.2624
2022-05-16,3.2374
2022-05-17,3.3045
2022-05-18,3.2453
2022-05-19,3.1986
2022-05-20,3.1488
2022-05-23,3.2017
2022-05-24,3.1415
2022-05-25,3.1158
2022-05-26,3.1267
2022-05-27,3.1397
2022-05-30,.
2022-05-31,3.2286
2022-06-01,3.3152
2022-06-02,3.3146
2022-06-03,3.3342
2022-06-06,3.4034
2022-06-07,3.3743
2022-06-08,3.3915
2022-06-09,3.3961
2022-06-10,3.4711
2022-06-13,3.6480
2022-06-14,3.6893
2022-06-15,3.5562
2022-06-16,3.4775
2022-06-17,3.4537
2022-06-20,.
2022-06-21,3.4839
2022-06-22,3.3706
2022-06-23,3.2972
2022-06-24,3.3133
2022-06-27,3.3732
2022-06-28,3.3938
2022-06-29,3.3330
2022-06-30,3.2346
2022-07-01,3.1180
2022-07-04,.
2022-07-05,3.0738
2022-07-06,3.1388
2022-07-07,3.2050
2022-07-08,3.2751
2022-07-11,3.2212
2022-07-12,3.1741
2022-07-13,3.1318
2022-07-14,3.1470
2022-07-15,3.1344
2022-07-18,3.1553
2022-07-19,3.2047
2022-07-20,3.2382
2022-07-21,3.1350
2022-07-22,3.0312
2022-07-25,3.0444
2022-07-26,3.0437
2022-07-27,3.0139
2022-07-28,2.9344
2022-07-29,2.9162
2022-08-01,2.8610
2022-08-02,2.9485
2022-08-03,2.9363
2022-08-04,2.8675
2022-08-05,2.9511
2022-08-08,2.9022
2022-08-09,2.8965
2022-08-10,2.8755
2022-08-11,2.9393
2022-08-12,2.9395
2022-08-15,2.9053
2022-08-16,2.9191
2022-08-17,2.9780
2022-08-18,2.9863
2022-08-19,3.0793
2022-08-22,3.1568
2022-08-23,3.2038
2022-08-24,3.2678
2022-08-25,3.2327
2022-08-26,3.2448
2022-08-29,3.3032
2022-08-30,3.3153
2022-08-31,3.3448
2022-09-01,3.4430
2022-09-02,3.4349
2022-09-05,.
2022-09-06,3.5429
2022-09-07,3.5322
2022-09-08,3.5466
2022-09-09,3.5662
2022-09-12,3.5902
2022-09-13,3.6172
2022-09-14,3.5826
2022-09-15,3.5843
2022-09-16,3.5501
2022-09-19,3.5577
2022-09-20,3.6146
2022-09-21,3.5705
2022-09-22,3.6877
2022-09-23,3.6777
2022-09-26,3.8031
2022-09-27,3.8935
2022-09-28,3.7364
2022-09-29,3.7396
2022-09-30,3.7899
2022-10-03,3.6785
2022-10-04,3.6018
2022-10-05,3.7010
2022-10-06,3.7806
2022-10-07,3.8313
2022-10-10,.
2022-10-11,3.8917
2022-10-12,3.9001
2022-10-13,3.9480
2022-10-14,3.9747
2022-10-17,3.9949
2022-10-18,3.9976
2022-10-19,4.1017
2022-10-20,4.2027
2022-10-21,4.2259
2022-10-24,4.2972
2022-10-25,4.2378
2022-10-26,4.1793
2022-10-27,4.1337
2022-10-28,4.1844
2022-10-31,4.2431
2022-11-01,4.2462
2022-11-02,4.2328
2022-11-03,4.2415
2022-11-04,4.2453
2022-11-07,4.2887
2022-11-08,4.2308
2022-11-09,4.2179
2022-11-10,3.9824
2022-11-11,.
2022-11-14,3.9731
2022-11-15,3.9151
2022-11-16,3.7986
2022-11-17,3.8234
2022-11-18,3.8485
2022-11-21,3.8659
2022-11-22,3.7889
2022-11-23,3.7024
2022-11-24,.
2022-11-25,3.6497
2022-11-28,3.6465
2022-11-29,3.6837
2022-11-30,3.6338
2022-12-01,3.5217
2022-12-02,3.4851
2022-12-05,3.5479
2022-12-06,3.4874
2022-12-07,3.3911
2022-12-08,3.4221
2022-12-09,3.4790
2022-12-12,3.5207
2022-12-13,3.4430
2022-12-14,3.4215
2022-12-15,3.3879
2022-12-16,3.4048
2022-12-19,3.4939
2022-12-20,3.6174
2022-12-21,3.6657
2022-12-22,3.6879
2022-12-23,3.7522
2022-12-26,.
2022-12-27,3.8515
2022-12-28,3.9125
2022-12-29,3.9056
2022-12-30,3.9303
2023-01-02,.
2023-01-03,3.8672
2023-01-04,3.7694
2023-01-05,3.7528
2023-01-06,3.6227
2023-01-09,3.5901
2023-01-10,3.6508
2023-01-11,3.6300
2023-01-12,3.5405
2023-01-13,3.5505
2023-01-16,.
2023-01-17,3.5821
2023-01-18,3.4713
2023-01-19,3.4729
2023-01-20,3.5323
2023-01-23,3.5763
2023-01-24,3.5435
2023-01-25,3.5213
2023-01-26,3.5378
2023-01-27,3.5609
2023-01-30,3.5885
2023-01-31,3.5756
2023-02-01,3.4766
2023-02-02,3.4596
2023-02-03,3.5459
2023-02-06,3.6119
2023-02-07,3.6346
2023-02-08,3.6153
2023-02-09,3.6295
2023-02-10,3.6860
2023-02-13,3.6756
2023-02-14,3.6985
2023-02-15,3.7699
2023-02-16,3.7822
2023-02-17,3.7582
2023-02-20,.
2023-02-21,3.8461
2023-02-22,3.8963
2023-02-23,3.8824
2023-02-24,3.9357
2023-02-27,3.9237
2023-02-28,3.9106
2023-03-01,3.9673
2023-03-02,4.0295
2023-03-03,3.9717
2023-03-06,3.9270
2023-03-07,3.9053
2023-03-08,3.8705
2023-03-09,3.7974
2023-03-10,3.6244
2023-03-13,3.5519
2023-03-14,3.6736
2023-03-15,3.6637
2023-03-16,3.7450
2023-03-17,3.6645
2023-03-20,3.7628
2023-03-21,3.8652
2023-03-22,3.7876
2023-03-23,3.7234
2023-03-24,3.7525
2023-03-27,3.8900
2023-03-28,3.9244
2023-03-29,3.9373
2023-03-30,3.9168
2023-03-31,3.8490
2023-04-03,3.7857
2023-04-04,3.7172
2023-04-05,3.6888
2023-04-06,3.6864
2023-04-07,3.7443
2023-04-10,3.7663
2023-04-11,3.7759
2023-04-12,3.7518
2023-04-13,3.7954
2023-04-14,3.8625
2023-04-17,3.9318
2023-04-18,3.9259
2023-04-19,3.9244
2023-04-20,3.8762
2023-04-21,3.8905
2023-04-24,3.8578
2023-04-25,3.7765
2023-04-26,3.8039
2023-04-27,3.8917
2023-04-28,3.8320
2023-05-01,3.9123
2023-05-02,3.8199
2023-05-03,3.7675
2023-05-04,3.7683
2023-05-05,3.8495
2023-05-08,3.9296
2023-05-09,3.9567
2023-05-10,3.9044
2023-05-11,3.8650
2023-05-12,3.9069
2023-05-15,3.9374
2023-05-16,3.9742
2023-05-17,3.9973
2023-05-18,4.0480
2023-05-19,4.0845
2023-05-22,4.0983
2023-05-23,4.0773
2023-05-24,4.0691
2023-05-25,4.1208
2023-05-26,4.0887
2023-05-29,.
2023-05-30,3.9834
2023-05-31,3.9049
2023-06-01,3.8645
2023-06-02,3.9158
2023-06-05,3.9112
2023-06-06,3.9038
2023-06-07,3.9673
2023-06-08,3.9187
2023-06-09,3.9107
2023-06-12,3.8824
2023-06-13,3.9331
2023-06-14,3.9120
2023-06-15,3.8047
2023-06-16,3.7948
2023-06-19,.
2023-06-20,3.7524
2023-06-21,3.7168
2023-06-22,3.7469
2023-06-23,3.7188
2023-06-26,3.6986
2023-06-27,3.7088
2023-06-28,3.6567
2023-06-29,3.7820
2023-06-30,3.7706
2023-07-03,3.7913
2023-07-04,.
2023-07-05,3.8521
2023-07-06,3.9580
2023-07-07,4.0027
2023-07-10,3.9725
2023-07-11,3.9627
2023-07-12,3.8642
2023-07-13,3.7830
2023-07-14,3.8086
2023-07-17,3.7971
2023-07-18,3.7745
2023-07-19,3.7256
2023-07-20,3.7815
2023-07-21,3.7894
2023-07-24,3.8238
2023-07-25,3.8681
2023-07-26,3.8518
2023-07-27,3.9517
2023-07-28,3.9347
2023-07-31,3.9498
2023-08-01,4.0219
2023-08-02,4.0532
2023-08-03,4.1467
2023-08-04,4.0837
2023-08-07,4.1155
2023-08-08,4.0845
2023-08-09,4.0762
2023-08-10,4.1471
2023-08-11,4.2285
2023-08-14,4.2534
2023-08-15,4.2793
2023-08-16,4.3323
2023-08-17,4.3759
2023-08-18,4.3646
2023-08-21,4.4286
2023-08-22,4.4820
2023-08-23,4.3590
2023-08-24,4.3416
2023-08-25,4.3413
2023-08-28,4.2971
2023-08-29,4.2199
2023-08-30,4.2178
2023-08-31,4.1994
2023-09-01,4.2673
2023-09-04,.
2023-09-05,4.3425
2023-09-06,4.4196
2023-09-07,4.3812
2023-09-08,4.3666
2023-09-11,4.3783
2023-09-12,4.3647
2023-09-13,4.3440
2023-09-14,4.3603
2023-09-15,4.4304
2023-09-18,4.4475
2023-09-19,4.4769
2023-09-20,4.4673
2023-09-21,4.5771
2023-09-22,4.5847
2023-09-25,4.6771
2023-09-26,4.7305
2023-09-27,4.8038
2023-09-28,4.8154
2023-09-29,4.8338
2023-10-02,4.9300
2023-10-03,5.0572
2023-10-04,5.0536
2023-10-05,5.0639
2023-10-06,5.1114
2023-10-09,.
2023-10-10,5.0524
2023-10-11,4.9822
2023-10-12,5.0661
2023-10-13,5.0336
2023-10-16,5.0861
2023-10-17,5.1897
2023-10-18,5.2560
2023-10-19,5.3499
2023-10-20,5.3571
2023-10-23,5.3218
2023-10-24,5.3051
2023-10-25,5.3889
2023-10-26,5.3483
2023-10-27,5.3305
2023-10-30,5.3607
2023-10-31,5.3713
2023-11-01,5.2844
2023-11-02,5.1874
2023-11-03,5.0710
2023-11-06,5.1114
2023-11-07,5.0471
2023-11-08,4.9817
2023-11-09,5.0554
2023-11-10,5.0511
2023-11-13,5.0511
2023-11-14,4.8906
2023-11-15,4.9185
2023-11-16,4.8688
2023-11-17,4.8397
2023-11-20,4.8046
2023-11-21,4.7812
2023-11-22,4.7753
2023-11-23,.
2023-11-24,4.8339
2023-11-27,4.7699
2023-11-28,4.7259
2023-11-29,4.6857
2023-11-30,4.7584
2023-12-01,4.6828
2023-12-04,4.7275
2023-12-05,4.6665
2023-12-06,4.6007
2023-12-07,4.5861
2023-12-08,4.6428
2023-12-11,4.6506
2023-12-12,4.6123
2023-12-13,4.4897
2023-12-14,4.3931
2023-12-15,4.3616
2023-12-18,4.3803
2023-12-19,4.3814
2023-12-20,4.3358
2023-12-21,4.3559
2023-12-22,4.3821
2023-12-25,.
2023-12-26,4.3975
2023-12-27,4.3181
2023-12-28,4.3323
2023-12-29,4.3728
2024-01-01,.
2024-01-02,4.4378
2024-01-03,4.4304
2024-01-04,4.4881
2024-01-05,4.5509
2024-01-08,4.5434
2024-01-09,4.5493
2024-01-10,4.5692
2024-01-11,4.5445
2024-01-12,4.5427
2024-01-15,.
2024-01-16,4.6547
2024-01-17,4.7179
2024-01-18,4.7580
2024-01-19,4.7751
2024-01-22,4.7329
2024-01-23,4.7494
2024-01-24,4.7842
2024-01-25,4.7660
2024-01-26,4.7811
2024-01-29,4.7208
2024-01-30,4.6975
2024-01-31,4.6232
2024-02-01,4.5063
2024-02-02,4.5985
2024-02-05,4.7062
2024-02-06,4.6663
2024-02-07,4.6676
2024-02-08,4.7203
2024-02-09,4.7439
2024-02-12,4.7411
2024-02-13,4.8379
2024-02-14,4.8178
2024-02-15,4.7891
2024-02-16,4.8145
2024-02-19,.
2024-02-20,4.7979
2024-02-21,4.8298
2024-02-22,4.8343
2024-02-23,4.7681
2024-02-26,4.7502
2024-02-27,4.7523
2024-02-28,4.7204
2024-02-29,4.6974
2024-03-01,4.6454
2024-03-04,4.6594
2024-03-05,4.5930
2024-03-06,4.5439
2024-03-07,4.5086
2024-03-08,4.5000
2024-03-11,4.5017
2024-03-12,4.5433
2024-03-13,4.5694
2024-03-14,4.6531
2024-03-15,4.6834
2024-03-18,4.7087
2024-03-19,4.6864
2024-03-20,4.6733
2024-03-21,4.6795
2024-03-22,4.6396
2024-03-25,4.6564
2024-03-26,4.6481
2024-03-27,4.6111
2024-03-28,4.5953
2024-03-29,.
2024-04-01,4.6714
2024-04-02,4.7165
2024-04-03,4.7318
2024-04-04,4.7110
2024-04-05,4.7591
2024-04-08,4.7873
2024-04-09,4.7467
2024-04-10,4.8628
2024-04-11,4.8766
2024-04-12,4.8343
2024-04-15,4.9134
2024-04-16,4.9701
2024-04-17,4.9224
2024-04-18,4.9542
2024-04-19,4.9441
2024-04-22,4.9403
2024-04-23,4.9297
2024-04-24,4.9701
2024-04-25,5.0232
2024-04-26,5.0070
2024-04-29,4.9642
2024-04-30,4.9873
2024-05-01,4.9392
2024-05-02,4.8981
2024-05-03,4.8433
2024-05-06,4.8241
2024-05-07,4.7993
2024-05-08,4.8167
2024-05-09,4.8003
2024-05-10,4.8277
2024-05-13,4.8197
2024-05-14,4.7939
2024-05-15,4.7206
2024-05-16,4.7287
2024-05-17,4.7464
2024-05-20,4.7601
2024-05-21,4.7385
2024-05-22,4.7309
2024-05-23,4.7752
2024-05-24,4.7769
2024-05-27,.
